Year,Month,Day,Hour,KW,KWS,CHWTON,HTmmBTU,Combined mmBTU,GHG,DOW
2021,1,16,15,15798.8,6566.28,4920.19,8.49,121.44,5.008,7
2021,1,16,16,15889.1,3707.88,4988.65,8.37,122.45,6.614,7
2021,1,16,17,15763.67,967.61,4587.76,8.75,117.59,8.034,7
2021,1,16,18,15305.67,150.51,4122.99,9.28,110.98,8.23,7
2021,1,16,19,14706.15,1.09,3739.61,9.23,104.28,7.987,7
2021,1,16,20,14050.98,1.1,3437.33,9.57,98.76,7.629,7
2021,1,16,21,13232.8,1.12,3132.37,9.5,92.24,7.186,7
2021,1,16,22,12729.02,1.14,2931.57,9.3,87.91,6.91,7
2021,1,16,23,12490.65,1.16,2598.42,9.64,83.44,6.782,7
2021,1,17,0,12251.92,1.19,2404.76,9.66,80.32,6.651,1
2021,1,17,1,11924.02,1.19,2295.03,10.4,78.63,6.471,1
2021,1,17,2,11853.03,1.25,2382.11,10.25,79.28,6.436,1
2021,1,17,3,11778.52,1.2,2297.64,10.76,78.53,6.394,1
2021,1,17,4,11786.23,1.26,2231.63,10.94,77.94,6.397,1
2021,1,17,5,12029.42,1.2,2356.2,11.21,80.53,6.532,1
2021,1,17,6,12349.8,1.22,2422.36,11.22,82.42,6.706,1
2021,1,17,7,12550.42,8.26,2409.9,11.64,83.38,6.812,1
2021,1,17,8,12459,480.45,2436.17,11.47,83.22,6.506,1
2021,1,17,9,12699.03,3187.36,2787.44,10.27,87.05,5.164,1
2021,1,17,10,13831.95,5572.42,3377.29,9.3,97.02,4.486,1
2021,1,17,11,14819.13,7703.83,4051.9,8.78,107.97,3.859,1
2021,1,17,12,15358.85,8816.03,4423.57,8.69,114.18,3.552,1
2021,1,17,13,15728.2,8945.22,4709.81,8.72,118.91,3.683,1
2021,1,17,14,15907.8,8333.11,4954.31,8.55,122.28,4.113,1
2021,1,17,15,16172.73,6791.07,5104.43,8.5,124.93,5.095,1
2021,1,17,16,16316.42,3814.56,5072.54,8.52,125.06,6.789,1
2021,1,17,17,16064.78,1020.98,4774.72,8.81,120.92,8.169,1
2021,1,17,18,15668.63,186.79,4234.88,9.69,113.97,8.408,1
2021,1,17,19,15037.3,1.11,3814.05,9.59,106.67,8.165,1
2021,1,17,20,14540.1,1.11,3538.11,9.98,102.05,7.896,1
2021,1,17,21,13921.92,1.11,3133.8,10.36,95.47,7.56,1
2021,1,17,22,13078.6,1.17,2666.74,10.17,86.79,7.101,1
2021,1,17,23,12186.27,1.17,2262.13,10.44,79.16,6.617,1
2021,1,18,0,12371.85,1.17,2115.57,10.73,78.33,6.717,2
2021,1,18,1,12374.28,1.21,2020.03,11.34,77.8,6.716,2
2021,1,18,2,12327.5,1.21,2003.67,11.5,77.61,6.691,2
2021,1,18,3,12263.63,1.22,1959.78,11.74,77.1,6.66,2
2021,1,18,4,12362.6,1.27,2003.72,12.28,78.51,6.711,2
2021,1,18,5,12845.52,1.2,2056.26,13.31,81.81,6.975,2
2021,1,18,6,13334.52,1.15,2069.85,13.36,83.7,7.239,2
2021,1,18,7,13566,7.7,2146.53,13.44,85.48,7.363,2
2021,1,18,8,13269.55,502.18,2129.09,13.33,84.16,6.933,2
2021,1,18,9,13183.9,3207.33,2283.59,12.22,84.61,5.416,2
2021,1,18,10,13537.75,5493.65,2721.75,11.44,90.29,4.369,2
2021,1,18,11,14023.38,7397.85,3399.34,10.51,99.15,3.598,2
2021,1,18,12,14431.73,8446.24,3929.19,9.69,106.08,3.25,2
2021,1,18,13,14811.07,8814.13,4332.08,9.53,112.05,3.256,2
2021,1,18,14,15025.6,7966.18,4571.32,9.11,115.24,3.832,2
2021,1,18,15,14879.65,4679.49,4582.9,9.15,114.92,5.54,2
2021,1,18,16,14758.77,2320.71,4387.92,9.18,112.2,6.755,2
2021,1,18,17,14591.8,743.68,4181.79,9.19,109.16,7.52,2
2021,1,18,18,14362.73,5.99,3852.74,9.2,104.44,7.796,2
2021,1,18,19,14152.42,1.1,3676.75,9.38,101.79,7.684,2
2021,1,18,20,13957.95,1.14,3472.89,9.59,98.89,7.579,2
2021,1,18,21,14493.63,1.15,3331.53,9.6,99.03,7.869,2
2021,1,18,22,14647.63,1.14,2981.35,9.11,94.87,7.952,2
2021,1,18,23,14534.8,1.15,2829.27,9.14,92.69,7.891,2
2021,1,19,0,14607.25,1.16,2688.86,9.41,91.52,7.93,3
2021,1,19,1,14542.02,1.19,2599.85,9.22,90.04,7.899,3
2021,1,19,2,14466.4,1.21,2515.94,9.62,89.17,7.855,3
2021,1,19,3,14265.22,1.22,2553.95,9.63,88.95,7.746,3
2021,1,19,4,14623.77,1.35,2718.39,9.03,91.55,7.94,3
2021,1,19,5,15147.6,1.27,2968.84,8.9,96.21,8.226,3
2021,1,19,6,14673.03,1.25,3095.71,9.52,96.73,7.967,3
2021,1,19,7,13382.6,5.48,2808.5,10.05,89.42,7.265,3
2021,1,19,8,13105.98,325.89,2756.91,9.91,87.71,6.941,3
2021,1,19,9,13312.38,1362.58,2853.87,9.26,88.93,6.488,3
2021,1,19,10,13686.13,3019.76,3202.11,9.17,94.29,5.793,3
2021,1,19,11,13922.08,3384.34,3449.77,8.38,97.28,5.721,3
2021,1,19,12,14277.92,4563.08,3766.04,7.82,101.73,5.274,3
2021,1,19,13,15236.83,7953.85,4314.03,7.77,111.53,3.955,3
2021,1,19,14,15704.65,3071.66,4411.34,8.2,114.72,6.862,3
2021,1,19,15,15705.95,3160.86,4577.24,7.47,115.99,6.81,3
2021,1,19,16,15572.85,1752.61,4564.77,7.96,115.87,7.502,3
2021,1,19,17,15208.4,255.47,4342.68,8.37,112.38,8.12,3
2021,1,19,18,14952.95,4.27,4167.15,8.6,109.63,8.12,3
2021,1,19,19,14645.17,1.12,3999.82,9.06,107.03,7.95,3
2021,1,19,20,14244.18,1.16,3942.98,9.35,105.27,7.735,3
2021,1,19,21,14348.75,1.14,3795.62,9.59,104.09,7.792,3
2021,1,19,22,16389.38,1.11,3599.73,9.42,108.54,8.898,3
2021,1,19,23,16184.83,1.15,3294.38,9.22,103.97,8.788,3
2021,1,20,0,15781.65,1.19,3099.94,8.84,99.89,8.57,4
2021,1,20,1,15115.92,1.21,3012.15,8.57,96.3,8.207,4
2021,1,20,2,15035.9,1.24,3017.48,8.37,95.89,8.165,4
2021,1,20,3,14918.3,1.29,2964.2,8.62,95.1,8.102,4
2021,1,20,4,14953.23,1.27,3004.32,8.99,96.06,8.117,4
2021,1,20,5,15470.67,1.25,3102.83,9.44,99.47,8.399,4
2021,1,20,6,15888.38,1.32,3185.5,9.54,101.98,8.626,4
2021,1,20,7,16408.1,9.57,3322.72,10.3,106.16,8.904,4
2021,1,20,8,16053.65,700.06,3375.29,10.16,105.44,8.339,4
2021,1,20,9,13481.45,3257.49,3607.74,9.85,99.15,5.552,4
2021,1,20,10,14000.27,5433.86,4003.49,9.81,105.62,4.652,4
2021,1,20,11,14401.03,7410.51,4419.05,8.99,111.15,3.796,4
2021,1,20,12,14673.17,8899.33,4706.78,8.19,114.74,3.134,4
2021,1,20,13,15637.75,8661.66,4957.47,8.96,121.81,3.79,4
2021,1,20,14,15979.97,7780.77,5338.62,7.72,126.31,4.452,4
2021,1,20,15,15605.35,6640.72,5348.02,7.13,124.56,4.868,4
2021,1,20,16,15480.82,3902.48,5315.91,7.02,123.64,6.286,4
2021,1,20,17,15195.83,1022,5128.78,7.41,120.8,7.699,4
2021,1,20,18,14818.67,229.11,4598.73,7.88,113.63,7.921,4
2021,1,20,19,14884.4,1.02,4079.82,7.7,107.45,8.083,4
2021,1,20,20,14906.33,1.09,3893.2,7.89,105.47,8.093,4
2021,1,20,21,14501.65,1.08,3757.28,7.84,102.41,7.874,4
2021,1,20,22,14028.88,1.1,3472.64,7.78,97.32,7.618,4
2021,1,20,23,13522,1.11,3143.88,7.88,91.75,7.343,4
2021,1,21,0,13464,1.12,2943.43,8.54,89.8,7.312,5
2021,1,21,1,13251.42,1.17,2821.59,8.43,87.5,7.195,5
2021,1,21,2,13127.75,1.22,2768.22,8.6,86.61,7.129,5
2021,1,21,3,13053.65,1.22,2779.18,8.69,86.58,7.086,5
2021,1,21,4,13002.35,1.22,2815.02,8.83,86.97,7.06,5
2021,1,21,5,13644.38,1.3,2965.58,8.48,90.62,7.411,5
2021,1,21,6,14280,1.34,3200.89,8.08,95.22,7.753,5
2021,1,21,7,14803.7,6.21,3197.63,8.28,97.16,8.035,5
2021,1,21,8,15012.4,336.95,3192.28,8.34,97.87,7.969,5
2021,1,21,9,15335.5,1452.93,3225.71,8.98,100.01,7.54,5
2021,1,21,10,15824,3885.51,3553.77,8.66,105.3,6.483,5
2021,1,21,11,16591.65,6534.21,4142.14,7.88,114.2,5.46,5
2021,1,21,12,16975.63,5196.66,4374.76,7.27,117.69,6.398,5
2021,1,21,13,17352.15,8390.6,4650.72,7.09,122.11,4.864,5
2021,1,21,14,17766.8,8168.64,4987.26,7.33,127.8,5.214,5
2021,1,21,15,17853.85,6556.89,5086.47,7.04,129,6.136,5
2021,1,21,16,17838.67,3920.79,5067.97,7.23,128.91,7.56,5
2021,1,21,17,17497.83,1028.55,4867.09,7.28,125.39,8.945,5
2021,1,21,18,17037.1,213.94,4389.71,7.73,118.54,9.136,5
2021,1,21,19,16295.83,1.08,4080.68,7.55,112.12,8.85,5
2021,1,21,20,15461.73,1.09,3834.07,8.16,106.93,8.396,5
2021,1,21,21,14953.02,1.09,3576.8,8.08,102.02,8.119,5
2021,1,21,22,14374.67,1.11,3292.73,8.15,96.71,7.806,5
2021,1,21,23,13375.15,1.2,2936.74,8.47,89.35,7.262,5
2021,1,22,0,12977.33,1.15,2615.6,8.58,84.24,7.047,6
2021,1,22,1,12942.43,1.2,2482.39,8.67,82.62,7.028,6
2021,1,22,2,12882.62,1.27,2484.77,8.85,82.62,6.994,6
2021,1,22,3,12778.52,1.26,2465.64,8.88,82.07,6.937,6
2021,1,22,4,12823.37,1.29,2552.22,8.52,82.9,6.963,6
2021,1,22,5,13335,1.3,2630.42,8.73,85.8,7.241,6
2021,1,22,6,13818.75,1.3,2765.14,8.96,89.3,7.501,6
2021,1,22,7,14807.05,5.77,2912.24,9.2,94.67,8.036,6
2021,1,22,8,15158.13,338.39,3154.11,9.97,99.54,8.045,6
2021,1,22,9,15025.2,2549.15,3257.14,10.28,100.64,6.775,6
2021,1,22,10,15396.75,2786.86,3430.25,9.43,103.12,6.848,6
2021,1,22,11,16132.63,7296.1,3990.89,8.18,111.11,4.8,6
2021,1,22,12,16721,8961.24,4345.23,7.63,116.82,4.214,6
2021,1,22,13,16782.7,6149.53,4355.05,8.1,117.62,5.773,6
2021,1,22,14,16661.3,5012.21,4375.57,7.87,117.22,6.327,6
2021,1,22,15,16606.25,2556.88,4269.64,7.7,115.6,7.631,6
2021,1,22,16,16391.5,2120.24,4371.96,7.55,115.94,7.75,6
2021,1,22,17,16035.8,208.48,4175.36,7.9,112.72,8.594,6
2021,1,22,18,15763.35,6.38,3855.21,8.2,108.25,8.557,6
2021,1,22,19,15246.77,1.08,3673.94,8.09,104.2,8.276,6
2021,1,22,20,14826.28,1.1,3516.3,8.16,100.95,8.052,6
2021,1,22,21,14190.38,1.09,3352.66,8.21,96.87,7.705,6
2021,1,22,22,13745.22,1.13,3185.61,8.36,93.49,7.462,6
2021,1,22,23,13417.25,1.15,2810.02,8.72,88.22,7.286,6
2021,1,23,0,12596.17,1.14,2423.32,8.81,80.87,6.832,7
2021,1,23,1,11836.1,1.2,2136.82,8.86,74.89,6.428,7
2021,1,23,2,11915.9,1.32,2185.15,8.85,75.73,6.47,7
2021,1,23,3,11850.98,1.23,2183.34,8.29,74.92,6.434,7
2021,1,23,4,11930.13,1.23,2245.13,7.93,75.57,6.478,7
2021,1,23,5,12146.95,1.27,2325.79,8.08,77.44,6.598,7
2021,1,23,6,12416.38,1.27,2431.05,8.74,80.28,6.741,7
2021,1,23,7,12798.4,8.07,2504.94,9.43,83.16,6.943,7
2021,1,23,8,12771.8,318.9,2509.14,10.04,83.73,6.763,7
2021,1,23,9,12802.52,1639.29,2585.56,9.8,84.51,6.059,7
2021,1,23,10,12966.83,3246.56,2787.31,9.1,86.8,5.278,7
2021,1,23,11,13892.55,1999.15,2979.08,8.31,91.46,6.46,7
2021,1,23,12,14001.77,2555.74,3188.06,7.94,93.97,6.218,7
2021,1,23,13,13393,2887.43,3049.74,7.7,89.99,5.706,7
2021,1,23,14,13922.33,4316.14,3234.82,7.67,93.99,5.224,7
2021,1,23,15,14905.9,3041.63,3489.55,7.61,100.35,6.438,7
2021,1,23,16,14218.35,1498.25,3283.55,7.71,95.63,6.908,7
2021,1,23,17,13264.35,161.71,2975.85,7.74,88.71,7.116,7
2021,1,23,18,13385.5,8.92,2709.94,8.89,87.08,7.262,7
2021,1,23,19,13009.27,1.14,2502.27,9.85,84.26,7.062,7
2021,1,23,20,12684.15,1.13,2382.65,9.47,81.34,6.886,7
2021,1,23,21,12430.8,1.14,2323.41,9.42,79.72,6.75,7
2021,1,23,22,12167.1,1.15,2202.39,9.05,76.99,6.608,7
2021,1,23,23,11855.3,1.16,2056.35,9,74.13,6.436,7
2021,1,24,0,11633.35,1.18,1870.95,9.31,71.46,6.315,1
2021,1,24,1,11476.45,1.18,1870.73,9.15,70.76,6.231,1
2021,1,24,2,11476.42,1.2,1839.26,8.6,69.83,6.231,1
2021,1,24,3,11467.67,1.29,1856.05,8.76,70.16,6.227,1
2021,1,24,4,11565.22,1.22,1891.89,9.39,71.55,6.279,1
2021,1,24,5,11841.4,1.27,1991.01,9.89,74.19,6.428,1
2021,1,24,6,12112.78,1.23,2040.13,10.51,76.32,6.577,1
2021,1,24,7,12344.8,7.42,2073.31,10.7,77.7,6.697,1
2021,1,24,8,12287.23,150.94,2033.79,11.2,77.53,6.593,1
2021,1,24,9,12353.98,2118.56,2063.13,10.68,77.59,5.558,1
2021,1,24,10,12527.88,1428.55,2117.69,10.13,78.28,6.026,1
2021,1,24,11,12761.95,1306.39,2125.98,9.43,78.49,6.22,1
2021,1,24,12,12699.75,2034.3,2079.78,9.67,77.96,5.792,1
2021,1,24,13,12846.33,1522.76,2118.22,9.53,78.78,6.144,1
2021,1,24,14,13040.55,4503.33,2151.22,9.51,79.82,4.636,1
2021,1,24,15,13030.2,4660.76,2299.63,9.69,81.75,4.545,1
2021,1,24,16,13119.17,3010.88,2313.39,10.07,82.6,5.491,1
2021,1,24,17,13102.7,1054.48,2268.96,10.17,82.11,6.541,1
2021,1,24,18,13163.47,7.92,2121.92,10.34,80.72,7.143,1
2021,1,24,19,13007.98,1.12,2055.95,10.32,79.38,7.062,1
2021,1,24,20,12776.63,1.11,1965.07,10.47,77.64,6.938,1
2021,1,24,21,12488.72,1.12,1886.74,10.59,75.85,6.78,1
2021,1,24,22,12169.43,1.15,1821.87,10.72,74.11,6.607,1
2021,1,24,23,11884.43,1.15,1734.48,10.26,71.63,6.451,1
2021,1,25,0,11995.9,1.14,1662.09,9.63,70.5,6.513,2
2021,1,25,1,11935.85,1.18,1662.63,9.62,70.3,6.478,2
2021,1,25,2,12002.8,1.24,1685.72,10.41,71.59,6.518,2
2021,1,25,3,12080.47,1.23,1683.17,10.61,72.03,6.559,2
2021,1,25,4,12274.7,1.38,1743.66,11.13,73.94,6.663,2
2021,1,25,5,12894.42,1.36,1831.36,12.29,78.26,6.998,2
2021,1,25,6,13484.7,1.29,1975.13,12.35,82.06,7.319,2
2021,1,25,7,13915.55,5.29,2002.15,12.66,84.16,7.554,2
2021,1,25,8,13850.3,126.04,1999.23,12.76,84.01,7.451,2
2021,1,25,9,14169.55,1668.44,2067.92,12.98,86.15,6.79,2
2021,1,25,10,14315.88,3072.05,2133.54,12.04,86.49,6.104,2
2021,1,25,11,14550.98,1456.4,2188.37,11.56,87.47,7.11,2
2021,1,25,12,14824.15,3440.89,2270.51,10.39,88.22,6.181,2
2021,1,25,13,14917.47,943.38,2217.07,10.89,88.39,7.59,2
2021,1,25,14,14960,389.94,1996.42,13.29,88.29,7.91,2
2021,1,25,15,14870.67,653.96,1833.09,15.5,88.24,7.72,2
2021,1,25,16,14575.15,3302.14,1867.14,13.94,86.07,6.122,2
2021,1,25,17,14196.4,314.42,1823.16,13.72,84.04,7.541,2
2021,1,25,18,14090.4,5.51,1764.21,13.95,83.2,7.648,2
2021,1,25,19,13806.47,1.13,1713.79,13.56,81.23,7.499,2
2021,1,25,20,13431.6,1.17,1725.01,13.51,80.04,7.295,2
2021,1,25,21,13075.9,1.4,1697.96,12.5,77.49,7.097,2
2021,1,25,22,12643.3,1.38,1660.76,11.89,74.96,6.867,2
2021,1,25,23,12250.2,1.34,1571.87,11.39,72.05,6.654,2
2021,1,26,0,12380.52,1.23,1512.4,11.98,72.37,6.72,3
2021,1,26,1,12547.97,1.21,1510.25,11.78,72.71,6.813,3
2021,1,26,2,12436,1.24,1516.5,12.26,72.89,6.751,3
2021,1,26,3,12396.6,1.36,1531.3,12.37,73.04,6.732,3
2021,1,26,4,12462.28,1.26,1584.37,13.01,74.55,6.767,3
2021,1,26,5,13059.05,1.53,1648.86,13.72,78.07,7.089,3
2021,1,26,6,13621.55,1.7,1677.46,14.5,81.11,7.395,3
2021,1,26,7,14083.12,6.71,1681.93,14.86,83.1,7.644,3
2021,1,26,8,13962.95,409.87,1698.18,14.81,82.83,7.361,3
2021,1,26,9,14329.65,1706.3,1745.95,14.97,84.82,6.855,3
2021,1,26,10,14589.67,2841.6,1872.52,14.65,86.9,6.381,3
2021,1,26,11,14820.73,4754.77,1904.37,13.25,86.67,5.462,3
2021,1,26,12,14759.05,3523.44,1938.94,12.61,86.24,6.101,3
2021,1,26,13,14997.95,7490.91,1977.21,12.71,87.61,4.077,3
2021,1,26,14,14794.52,3554.42,1991.29,12.89,87.26,6.102,3
2021,1,26,15,14625.52,1955.63,2009.74,13.55,87.58,6.878,3
2021,1,26,16,14490.47,1155.99,1994.24,13,86.37,7.237,3
2021,1,26,17,14190.33,257.33,1987.32,12.45,84.72,7.566,3
2021,1,26,18,13976.88,8.43,1960.61,12.21,83.42,7.585,3
2021,1,26,19,13749.4,1.13,1866.07,13.06,82.37,7.464,3
2021,1,26,20,13317.67,1.14,1818.6,13.62,80.89,7.232,3
2021,1,26,21,12882.25,1.15,1803.6,13.66,79.26,6.995,3
2021,1,26,22,12604.4,1.17,1695.06,13.16,76.51,6.845,3
2021,1,26,23,12242.92,1.2,1583.72,12.76,73.54,6.646,3
2021,1,27,0,12378.13,1.22,1542.89,12.61,73.36,6.719,4
2021,1,27,1,12282.07,1.27,1538.79,12.75,73.12,6.67,4
2021,1,27,2,12364.48,1.27,1541.62,12.7,73.39,6.713,4
2021,1,27,3,12283.5,1.26,1529.61,12.9,73.17,6.67,4
2021,1,27,4,12376.98,1.34,1577.97,13.75,74.91,6.72,4
2021,1,27,5,12980.17,1.53,1651.59,14.68,78.79,7.049,4
2021,1,27,6,13692.38,1.43,1707.64,15.54,82.76,7.432,4
2021,1,27,7,14263.25,12.51,1675.59,15.85,84.62,7.739,4
2021,1,27,8,14077.93,802.59,1693.1,15.63,83.98,7.21,4
2021,1,27,9,14244.6,3938.69,1769.39,14.69,84.53,5.596,4
2021,1,27,10,14470.53,6324.14,1934.88,13.51,86.11,4.422,4
2021,1,27,11,14843.98,7793.28,2068.31,13.21,88.68,3.83,4
2021,1,27,12,15063.13,8390.01,2333.16,12.06,91.46,3.625,4
2021,1,27,13,15069.67,8136.93,2504.61,11.83,93.3,3.765,4
2021,1,27,14,15194.95,7395.98,2750.42,11.53,96.38,4.227,4
2021,1,27,15,15066.17,6019.44,2779.97,10.84,95.61,4.915,4
2021,1,27,16,14917.25,3625.07,2801.61,11.13,95.65,6.133,4
2021,1,27,17,14692.13,728.28,2716.25,10.85,93.58,7.582,4
2021,1,27,18,14373.8,207.77,2409.27,11.32,89.28,7.694,4
2021,1,27,19,14016.45,205.12,2261.86,12.1,87.07,7.5,4
2021,1,27,20,13639.5,201.84,2153.62,12.37,84.75,7.298,4
2021,1,27,21,13257.23,203.07,2084.51,12.2,82.45,7.088,4
2021,1,27,22,12819.63,202.42,1947.2,11.68,78.79,6.851,4
2021,1,27,23,12219.05,212.84,1835.22,11.16,74.87,6.52,4
2021,1,28,0,12378.63,211.05,1763.02,11.07,74.47,6.608,5
2021,1,28,1,12419.55,206.9,1747.72,11.44,74.79,6.63,5
2021,1,28,2,12405.77,210.51,1738.4,11.29,74.48,6.622,5
2021,1,28,3,12273.47,215.91,1778.29,11.29,74.51,6.547,5
2021,1,28,4,12407.8,222.19,1778.76,11.32,75.01,6.617,5
2021,1,28,5,12960.4,160.56,1898.7,11.77,78.78,6.952,5
2021,1,28,6,13597.7,97.95,2052.43,12.26,83.28,7.332,5
2021,1,28,7,14023.3,101.57,2090.97,13.3,86.25,7.558,5
2021,1,28,8,13876.18,488.79,2239.66,13.8,88.03,7.272,5
2021,1,28,9,13989.6,2002.95,2302.41,13.39,88.75,6.507,5
2021,1,28,10,14535.5,4663.85,2631.79,12.22,93.4,5.361,5
2021,1,28,11,15426.13,5637.56,3149.3,11.25,101.68,5.312,5
2021,1,28,12,15801.5,7378.09,3560.25,10.49,107.13,4.573,5
2021,1,28,13,15647.15,5365.26,3708.59,9.68,107.57,5.584,5
2021,1,28,14,16634.1,6697.33,4157.05,9.36,116.01,5.397,5
2021,1,28,15,16531.85,6539.32,4378.06,8.98,117.92,5.43,5
2021,1,28,16,16450.15,4219.3,4567.12,9.04,119.98,6.642,5
2021,1,28,17,16131.52,1303.23,4348.89,9.14,116.37,8.053,5
2021,1,28,18,15681.48,253.14,3892.94,9.62,109.85,8.378,5
2021,1,28,19,14342.35,1.19,3120.01,9.63,96.01,7.789,5
2021,1,28,20,13656.47,1.09,2829.73,9.98,90.54,7.414,5
2021,1,28,21,13324.27,1.28,2814.7,10.28,89.52,7.234,5
2021,1,28,22,12967,1.13,2673.57,9.74,86.07,7.04,5
2021,1,28,23,12560.67,1.18,2480.22,9.56,82.18,6.822,5
2021,1,29,0,12718.95,1.15,2417.05,9.8,82.21,6.905,6
2021,1,29,1,12694.07,1.22,2428.91,9.94,82.4,6.891,6
2021,1,29,2,12661.15,1.24,2340.2,9.29,80.57,6.873,6
2021,1,29,3,12535.83,1.21,2347.51,8.88,79.83,6.807,6
2021,1,29,4,12550.53,1.22,2359.8,9.1,80.24,6.815,6
2021,1,29,5,13056.13,1.4,2411.07,10.02,83.5,7.091,6
2021,1,29,6,14137.7,1.24,2572.26,11.16,90.26,7.677,6
2021,1,29,7,14022.75,6.94,2537.79,12.17,90.48,7.61,6
2021,1,29,8,13766.95,403.02,2466.64,12.35,88.92,7.257,6
2021,1,29,9,14029.02,3502.01,2691.92,11.06,91.23,5.719,6
2021,1,29,10,15284.45,4904.57,3313.87,10.11,102.02,5.638,6
2021,1,29,11,15736.7,5714.03,3695.1,8.95,106.99,5.44,6
2021,1,29,12,15778.73,6762.19,3946.55,9.11,110.31,4.893,6
2021,1,29,13,16011.67,7238.35,3897.11,9.2,110.6,4.764,6
2021,1,29,14,15943.38,3851.66,3941.99,9,110.71,6.565,6
2021,1,29,15,15653.88,1652.02,3475.39,8.94,104.06,7.602,6
2021,1,29,16,14617.15,564.92,2897.45,10.37,95.01,7.63,6
2021,1,29,17,13918.25,21.67,2600.19,11.01,89.71,7.546,6
2021,1,29,18,13553.63,7.72,2408.18,11.58,86.73,7.355,6
2021,1,29,19,13342.17,1.11,2329.88,11.14,84.62,7.243,6
2021,1,29,20,12947.95,1.14,2303.46,11.13,82.95,7.031,6
2021,1,29,21,12677.58,1.16,2232.22,11.26,81.3,6.884,6
2021,1,29,22,12380.47,1.15,2120.09,10.59,78.27,6.722,6
2021,1,29,23,12044.97,1.18,1925.38,10.3,74.5,6.538,6
2021,1,30,0,12061.35,1.19,1869.64,10.51,74.1,6.549,7
2021,1,30,1,11901.48,1.24,1854.81,10.61,73.47,6.462,7
2021,1,30,2,11807.78,1.32,1802.56,10.95,72.87,6.411,7
2021,1,30,3,11739,1.23,1800.24,10.98,72.64,6.373,7
2021,1,30,4,11779.7,1.38,1835.55,11.14,73.36,6.395,7
2021,1,30,5,11970.08,1.27,1865.49,11.42,74.65,6.5,7
2021,1,30,6,12318.02,1.19,1981.67,12.32,78.13,6.688,7
2021,1,30,7,12636.47,14.3,1995.06,12.85,79.91,6.855,7
2021,1,30,8,12658.13,904.1,1983.3,13.05,80.04,6.382,7
2021,1,30,9,12798.48,3967.95,2130,12.08,81.31,4.797,7
2021,1,30,10,13105.1,6251.88,2269.66,10.78,82.73,3.72,7
2021,1,30,11,13639.38,8269.66,2503.12,9.86,86.44,2.916,7
2021,1,30,12,13629.05,9452.35,2652.34,8.94,87.28,2.268,7
2021,1,30,13,13851.2,9766.22,2789.65,9.01,89.75,2.218,7
2021,1,30,14,13976.75,9140.41,2968.88,9.01,92.32,2.625,7
2021,1,30,15,14751.85,7818.04,3177.48,8.87,97.34,3.764,7
2021,1,30,16,14156.07,5270.06,3249.43,8.88,96.18,4.826,7
2021,1,30,17,13484.8,1627.42,2953.12,8.7,90.15,6.438,7
2021,1,30,18,13511.88,595.91,2728.44,9.15,88,7.012,7
2021,1,30,19,13282.73,75.88,2578.34,9.53,85.79,7.171,7
2021,1,30,20,12878.3,1.15,2458.3,9.47,82.91,6.992,7
2021,1,30,21,12524.38,1.15,2335.71,9.43,80.19,6.801,7
2021,1,30,22,12323.58,1.15,2265.18,9.48,78.71,6.69,7
2021,1,30,23,12127.9,1.16,2078.54,9.67,76,6.586,7
2021,1,31,0,11793.35,1.18,1911.22,10.47,73.65,6.405,1
2021,1,31,1,11647.43,1.23,1927.62,10.58,73.45,6.325,1
2021,1,31,2,11589.73,1.25,1880.12,11.13,73.24,6.292,1
2021,1,31,3,11573.7,1.2,1864.41,11.25,73.12,6.278,1
2021,1,31,4,11579.45,1.23,1897.05,11.71,73.98,6.286,1
2021,1,31,5,11921.35,1.2,1857.32,12.03,74.99,6.475,1
2021,1,31,6,12208.4,1.19,2036.07,12,78.09,6.629,1
2021,1,31,7,12424.63,18.66,2003.71,12.65,79.09,6.736,1
2021,1,31,8,12334.55,977.21,2010.47,12.32,78.54,6.168,1
2021,1,31,9,12530.95,4058.46,2382.14,10.62,81.97,4.602,1
2021,1,31,10,12936.92,6393.43,2686.9,9.62,86.01,3.551,1
2021,1,31,11,13638.98,8608.85,3208.65,9.11,94.16,2.729,1
2021,1,31,12,14609.07,9896.33,3735.95,9.07,103.75,2.558,1
2021,1,31,13,14718.9,9925.43,4012.34,9.18,107.55,2.604,1
2021,1,31,14,15007,9190.78,4292.29,9.1,111.81,3.159,1
2021,1,31,15,15095.5,6925.08,4420.48,8.99,113.55,4.437,1
2021,1,31,16,15021.48,3099.85,4288.08,8.91,111.62,6.475,1
2021,1,31,17,14825.8,1188.57,4051.46,9.26,108.47,7.406,1
2021,1,31,18,14791.1,353.18,3813.51,9.09,105.32,7.838,1
2021,1,31,19,14498.4,1.1,3613.34,9.18,102.01,7.874,1
2021,1,31,20,14095.55,1.1,3381.09,9.23,97.9,7.654,1
2021,1,31,21,13691.48,1.09,3227.71,9.27,94.72,7.433,1
2021,1,31,22,13377.98,1.13,3072.92,9.5,92.03,7.264,1
2021,1,31,23,12974.72,1.11,2899.24,9.47,88.53,7.045,1
2021,2,1,0,13051.73,1.13,2728.89,9.61,86.89,7.086,2
2021,2,1,1,12736.85,1.18,2630.99,10.07,85.1,6.915,2
2021,2,1,2,12437.55,1.21,2502.74,10.34,82.82,6.754,2
2021,2,1,3,12482.75,1.36,2504.36,10.34,82.99,6.777,2
2021,2,1,4,12713,1.21,2596.76,10.2,84.74,6.903,2
