DATE,temperature,dew_point_temperature,station_level_pressure,sea_level_pressure,wind_direction,wind_speed,relative_humidity,wet_bulb_temperature,visibility,altimeter,sky_cover_1,sky_cover_baseht_1,KW,CHWTON,HTmmBTU,Combined mmBTU,GHG,KWS,Month,Day,Hour,DOW
2022-11-13T20:51:00,20,-7.8,970.4,1009.4,260,7.7,15,8.2,16.093,1010.2,CLR:00,,13750.02,3368.22,8.92,96.25,7.465,1.66,11,13,20,1
2022-11-13T21:51:00,18.9,-6.1,970.4,1009.3,280,7.7,18,8.1,16.093,1010.2,FEW:02,3048,13620.5,3254.71,9.01,94.54,7.396,1.83,11,13,21,1
2022-11-13T22:51:00,18.9,-5.6,970.4,1009.3,270,7.7,19,8.2,16.093,1010.2,FEW:02,3048,13396.97,3094.3,8.93,91.78,7.274,1.78,11,13,22,1
2022-11-13T23:51:00,18.3,-5,970.4,1009.2,260,7.7,20,8.1,16.093,1010.2,FEW:02,3048,13104.38,3019.58,9.05,90,7.114,1.9,11,13,23,1
2022-11-14T00:51:00,17.2,-3.9,971.1,1010,270,7.7,24,7.9,16.093,1010.8,FEW:02,3048,12629.25,2750.42,8.86,84.96,6.853,2.14,11,14,0,2
2022-11-14T01:51:00,15.6,-2.8,971.7,1010.9,260,4.6,28,7.4,16.093,1011.5,CLR:00,,12624.63,2561.56,8.64,82.46,6.825,53.45,11,14,1,2
2022-11-14T02:51:00,13.9,-2.2,972.4,1011.7,210,3.1,33,6.8,16.093,1012.2,CLR:00,,12323.65,2528.29,8.63,81.02,6.691,2.05,11,14,2,2
2022-11-14T03:51:00,13.9,-3.9,972.7,1011.9,250,3.6,29,6.2,16.093,1012.5,CLR:00,,11998.9,2414.34,8.81,78.73,6.513,2.28,11,14,3,2
2022-11-14T04:51:00,13.3,-3.9,973.7,1012.6,250,3.1,30,6,16.093,1013.5,CLR:00,,11894,2347.23,9.48,78.23,6.456,2.54,11,14,4,2
2022-11-14T05:51:00,12.2,-3.9,974.3,1013.3,250,2.6,33,5.4,16.093,1014.2,CLR:00,,12000.45,2363.06,9.64,78.95,6.515,3.12,11,14,5,2
2022-11-14T06:51:00,12.2,-3.9,974.7,1013.7,260,3.1,33,5.4,16.093,1014.6,CLR:00,,12839.08,2597.41,10.1,85.08,6.969,2.21,11,14,6,2
2022-11-14T07:51:00,11.7,-3.3,975,1014.2,260,4.6,35,5.3,16.093,1014.9,CLR:00,,13512.58,2515.45,10.87,87.16,7.336,2.64,11,14,7,2
2022-11-14T08:51:00,11.7,-2.8,975.3,1014.4,300,2.6,37,5.5,16.093,1015.2,CLR:00,,13798.58,2561.79,11.15,88.98,7.455,70.45,11,14,8,2
2022-11-14T09:51:00,9.4,-2.8,976,1015.1,,0,43,4.3,16.093,1015.9,CLR:00,,14672.62,2614.22,10.07,91.51,7.286,1254.73,11,14,9,2
2022-11-14T10:51:00,9.4,-2.8,976.3,1015.6,220,2.1,43,4.3,16.093,1016.3,CLR:00,,15445.2,2999.36,9.25,97.95,6.546,3390.63,11,14,10,2
2022-11-14T11:51:00,8.9,-2.2,977.3,1016.4,260,2.1,46,4.2,16.093,1017.3,CLR:00,,15528.28,3304.57,8.81,101.45,5.957,4555.85,11,14,11,2
2022-11-14T12:51:00,7.8,-2.2,978.3,1017.6,,0,50,3.6,16.093,1018.3,CLR:00,,15352.95,3654.53,8.62,104.86,5.572,5088.52,11,14,12,2
2022-11-14T13:51:00,7.8,-2.2,978.6,1018.2,130,1.5,50,3.6,16.093,1018.6,FEW:02,7620,15295.25,3945.72,7.9,107.44,4.919,6235.88,11,14,13,2
2022-11-14T14:51:00,9.4,-1.7,978.9,1018.4,100,2.1,46,4.7,16.093,1019,FEW:02,7620,15445.65,4239,7.68,111.25,5.096,6064.8,11,14,14,2
2022-11-14T15:51:00,11.1,-2.2,979.9,1019.4,120,3.1,40,5.4,16.093,1020,FEW:02,7620,15337.15,4506.94,7.66,114.08,5.249,5671.82,11,14,15,2
2022-11-14T16:51:00,12.8,-2.8,980.2,1019.6,90,4.1,34,6.1,16.093,1020.3,FEW:02,7620,15191.9,4606.84,7.5,114.62,5.905,4320.27,11,14,16,2
2022-11-14T17:51:00,15.6,-2.8,980.6,1019.8,100,3.6,28,7.4,16.093,1020.7,FEW:02,7620,15003.88,4552.61,8.02,113.85,6.92,2260.54,11,14,17,2
2022-11-14T18:51:00,16.1,-2.8,979.9,1019.3,130,2.1,27,7.7,16.093,1020,FEW:02,7620,14568.22,4232.26,7.84,108.34,7.513,730.33,11,14,18,2
2022-11-14T19:51:00,17.2,-2.8,979.2,1018.4,,0,26,8.2,16.093,1019.3,FEW:02,7620,14067.17,3961.88,8.02,103.56,7.568,127.86,11,14,19,2
2022-11-14T20:51:00,17.2,-3.3,978.3,1017.7,,1.5,25,8,16.093,1018.3,FEW:02,7620,13686.03,3690.19,8.53,99.51,7.427,1.79,11,14,20,2
2022-11-14T21:51:00,18.3,-3.9,977.9,1017.2,,2.1,22,8.4,16.093,1017.9,FEW:02,7620,13343.33,3361.37,8.72,94.59,7.245,1.98,11,14,21,2
2022-11-14T22:51:00,19.4,-3.9,977.6,1016.9,210,1.5,20,8.9,16.093,1017.6,FEW:02,7620,13808.77,3222.68,9.08,94.87,7.502,2.05,11,14,22,2
2022-11-14T23:51:00,18.9,-4.4,977.6,1016.9,,0,20,8.5,16.093,1017.6,FEW:02,7620,13770.25,2975.32,9.11,91.8,7.478,1.97,11,14,23,2
2022-11-15T00:51:00,17.8,-4.4,977.6,1017.1,320,3.1,22,8,16.093,1017.6,FEW:02,7620,12900,2713.41,8.84,85.42,7.003,1.75,11,15,0,3
2022-11-15T01:51:00,17.2,-3.9,977.9,1017.2,290,2.6,24,7.9,16.093,1017.9,CLR:00,,12813.47,2533.29,8.87,82.99,6.958,2.03,11,15,1,3
2022-11-15T02:51:00,13.9,-1.7,978.3,1017.6,250,1.5,34,7,16.093,1018.3,CLR:00,,12509.28,2386.91,8.72,80.05,6.792,1.89,11,15,2,3
2022-11-15T03:51:00,12.8,-1.1,978.3,1017.7,250,2.6,38,6.6,16.093,1018.3,CLR:00,,11749.57,2185.57,8.77,75.08,6.378,2.81,11,15,3,3
2022-11-15T04:51:00,12.2,-1.7,978.6,1018.1,,0,38,6.1,16.093,1018.6,CLR:00,,11862.32,2179.77,8.92,75.55,6.44,2.72,11,15,4,3
2022-11-15T05:51:00,11.7,-1.1,978.6,1018,,0,41,6,16.093,1018.6,CLR:00,,14263.7,2366.09,9.53,86.59,7.742,3.07,11,15,5,3
2022-11-15T06:51:00,11.1,-1.1,978.6,1018,100,2.1,43,5.8,16.093,1018.6,CLR:00,,15618,2371.95,10.4,92.15,8.479,2.97,11,15,6,3
2022-11-15T07:51:00,10,-0.6,978.6,1017.8,110,2.1,48,5.4,16.093,1018.6,CLR:00,,14170.63,2427.43,10.91,88.39,7.691,2.76,11,15,7,3
2022-11-15T08:51:00,9.4,-0.6,978.6,1018.2,110,2.6,50,5.1,16.093,1018.6,CLR:00,,13875.22,2432.94,11.23,87.77,7.501,57.95,11,15,8,3
2022-11-15T09:51:00,8.9,-1.1,978.6,1018.1,90,2.1,50,4.6,16.093,1018.6,SCT:04,7620,13632.48,2407.14,10.46,85.87,6.785,1142.27,11,15,9,3
2022-11-15T10:51:00,8.3,-1.1,978.9,1018.2,,0,52,4.3,16.093,1019,BKN:07,7620,14960.28,2720.66,9.08,92.77,6.336,3295.96,11,15,10,3
2022-11-15T11:51:00,7.8,-1.1,978.9,1018.5,80,1.5,54,4,16.093,1019,SCT:04,7620,16160.75,3423.86,8.55,104.78,6.355,4455.25,11,15,11,3
2022-11-15T12:51:00,7.8,-0.6,978.9,1018.5,110,1.5,56,4.2,16.093,1019,SCT:04,7620,17188.9,4011.64,7.64,114.43,6.559,5110.73,11,15,12,3
2022-11-15T13:51:00,7.2,-1.1,979.2,1018.7,120,1.5,56,3.7,16.093,1019.3,FEW:02,914,17848,4570.31,7.56,123.3,6.39,6078.36,11,15,13,3
2022-11-15T14:51:00,9.4,-1.7,979.9,1019.4,150,1.5,46,4.7,16.093,1020,FEW:02,6096,17830.22,4834.52,7.76,126.61,6.334,6165.75,11,15,14,3
2022-11-15T15:51:00,10.6,-1.7,980.2,1019.8,120,1.5,43,5.3,16.093,1020.3,FEW:02,6096,18017.18,5198.63,7.4,131.26,6.658,5753.9,11,15,15,3
2022-11-15T16:51:00,12.8,-1.7,980.2,1019.7,,0,37,6.4,16.093,1020.3,FEW:02,6096,17974.45,5318.79,8.39,133.55,7.42,4310.94,11,15,16,3
2022-11-15T17:51:00,15,-2.2,979.9,1019.3,,0,31,7.3,16.093,1020,FEW:02,6096,17685.55,5073.03,7.33,128.55,8.747,1579.01,11,15,17,3
2022-11-15T18:51:00,16.7,-2.2,979.2,1018.4,290,1.5,28,8.1,16.093,1019.3,FEW:02,6096,16893,4646.67,7.54,120.94,8.873,548.33,11,15,18,3
2022-11-15T19:51:00,18.9,-2.2,977.9,1017.3,,0,24,9.1,16.093,1017.9,FEW:02,6096,16252.45,4273.4,7.77,114.51,8.822,1.74,11,15,19,3
2022-11-15T20:51:00,20,-3.3,977.3,1016.4,,2.1,21,9.3,16.093,1017.3,FEW:02,3658,15541.05,4005.61,8.28,109.38,8.437,1.68,11,15,20,3
2022-11-15T21:51:00,21.1,-5,977.3,1016.3,260,2.6,17,9.4,16.093,1017.3,FEW:02,4877,15007.4,3712.87,8.26,104.02,8.15,1.83,11,15,21,3
2022-11-15T22:51:00,20.6,-6.1,977.3,1016.5,300,2.1,16,8.9,16.093,1017.3,FEW:02,4877,14718.63,3489.89,8.67,100.77,7.993,1.83,11,15,22,3
2022-11-15T23:51:00,20,-5,977.3,1016.6,240,4.1,18,8.9,16.093,1017.3,SCT:04,4267,14776.45,2997.05,8.81,95.19,8.022,2.06,11,15,23,3
2022-11-16T00:51:00,18.9,-3.9,977.6,1017.1,260,4.1,21,8.7,16.093,1017.6,SCT:04,4267,14398.55,2914.99,9.15,93.26,7.819,1.64,11,16,0,4
2022-11-16T01:51:00,17.8,-3.3,978.3,1017.7,270,3.1,24,8.3,16.093,1018.3,SCT:04,6096,14633.7,2997.09,8.88,94.77,7.946,1.92,11,16,1,4
2022-11-16T02:51:00,15.6,-1.7,978.6,1017.9,260,2.1,31,7.8,16.093,1018.6,FEW:02,7315,13832.92,2858.14,8.52,90.02,7.509,1.84,11,16,2,4
2022-11-16T03:51:00,14.4,-1.1,978.9,1018.2,240,1.5,35,7.4,16.093,1019,FEW:02,7315,13435.5,2755.26,8.63,87.54,7.296,2.21,11,16,3,4
2022-11-16T04:51:00,13.3,-1.1,979.6,1019,120,2.1,37,6.9,16.093,1019.6,FEW:02,7315,13201.2,2671.26,8.72,85.82,7.167,3.22,11,16,4,4
2022-11-16T05:51:00,15,-3.9,980.2,1019.4,60,2.1,27,6.8,16.093,1020.3,CLR:00,,11765.65,2540.46,9.15,79.78,6.388,2.32,11,16,5,4
2022-11-16T06:51:00,13.9,-3.9,980.9,1020,,0,29,6.3,16.093,1021,CLR:00,,12248.8,2558.45,9.71,82.21,6.648,2.41,11,16,6,4
2022-11-16T07:51:00,11.7,-4.4,981.2,1020.4,,0,32,5,16.093,1021.3,CLR:00,,12930.88,2531.63,10.49,84.99,7.02,1.94,11,16,7,4
2022-11-16T08:51:00,10,-2.8,981.5,1020.8,230,1.5,41,4.6,16.093,1021.7,CLR:00,,13278.02,2575.28,10.51,86.72,7.178,57.05,11,16,8,4
2022-11-16T09:51:00,8.9,-2.8,981.5,1021,230,2.6,44,4,16.093,1021.7,CLR:00,,13895.25,2701.29,9.86,89.69,6.919,1156.72,11,16,9,4
2022-11-16T10:51:00,9.4,-5.6,981.9,1021.1,230,2.1,35,3.5,16.093,1022,FEW:02,7315,14839.33,3133.72,9.05,97.29,6.197,3423.3,11,16,10,4
2022-11-16T11:51:00,7.8,-5.6,982.2,1021.7,230,1.5,38,2.6,16.093,1022.4,FEW:02,7315,15759.92,3501.48,8.27,104.06,5.995,4720.14,11,16,11,4
2022-11-16T12:51:00,7.2,-6.1,982.5,1022.1,220,1.5,39,2.1,16.093,1022.7,FEW:02,7315,16161.05,4012.91,8.02,111.32,5.73,5608.77,11,16,12,4
2022-11-16T13:51:00,7.2,-7.8,982.9,1022.6,230,2.1,34,1.7,16.093,1023,FEW:02,7315,12154.9,3263.87,5.94,86.58,4.035,4724.75,11,16,13,4
2022-11-16T14:51:00,9.4,-10,983.8,1023.4,280,2.6,25,2.4,16.093,1024,CLR:00,,16247.4,4723.64,7.7,119.82,5.383,6333.04,11,16,14,4
2022-11-16T15:51:00,11.7,-9.4,984.5,1024.3,240,2.1,22,3.7,16.093,1024.7,CLR:00,,16550.65,4982.33,7.73,123.99,5.834,5809.45,11,16,15,4
2022-11-16T16:51:00,15,-12.2,984.8,1024.4,,2.1,14,4.9,16.093,1025.1,CLR:00,,16283.52,5108.98,7.66,124.53,6.361,4573.56,11,16,16,4
2022-11-16T17:51:00,16.7,-15.6,984.8,1024,60,6.2,10,5.3,16.093,1025.1,CLR:00,,15506.98,5098.86,7.43,121.53,7.124,2388.56,11,16,17,4
2022-11-16T18:51:00,17.8,-15,984.2,1023.4,20,3.1,9,5.9,16.093,1024.4,CLR:00,,15057.45,4759.87,7.92,116.42,7.774,741.4,11,16,18,4
2022-11-16T19:51:00,18.9,-15,983.2,1022.4,60,4.1,9,6.5,16.093,1023.4,CLR:00,,14342.67,4239.48,8.44,108.25,7.757,56.72,11,16,19,4
2022-11-16T20:51:00,20,-14.4,982.2,1021.4,20,6.2,9,7.1,16.093,1022.4,CLR:00,,13809.77,3771.24,9.08,101.46,7.497,1.67,11,16,20,4
2022-11-16T21:51:00,21.1,-15,981.5,1020.9,360,5.7,8,7.5,16.093,1021.7,CLR:00,,12748.92,3256.65,9.32,91.9,6.922,1.86,11,16,21,4
2022-11-16T22:51:00,21.1,-15,981.2,1020.5,40,3.1,8,7.5,16.093,1021.3,CLR:00,,15691.83,3196.91,9.06,100.97,8.52,1.58,11,16,22,4
2022-11-16T23:51:00,20.6,-15,981.5,1020.8,20,3.6,8,7.3,16.093,1021.7,CLR:00,,16478.72,3206.52,9.45,104.16,8.947,1.77,11,16,23,4
2022-11-17T00:51:00,20,-13.9,981.5,1021.1,10,3.6,9,7.1,16.093,1021.7,CLR:00,,15192.13,2803.17,9.08,94.56,8.249,1.9,11,17,0,5
2022-11-17T01:51:00,18.9,-15,982.2,1021.9,50,3.6,9,6.5,16.093,1022.4,CLR:00,,14464.45,2643.99,9.01,90.09,7.852,1.66,11,17,1,5
2022-11-17T02:51:00,16.7,-13.3,983.2,1022.6,,0,12,5.6,16.093,1023.4,CLR:00,,13846.7,2652.76,8.4,87.48,7.517,1.97,11,17,2,5
2022-11-17T03:51:00,16.7,-15.6,983.5,1022.9,40,3.6,10,5.3,16.093,1023.7,CLR:00,,14402.45,2500.08,8.56,87.7,7.819,2.4,11,17,3,5
2022-11-17T04:51:00,15,-16.1,983.8,1023.1,60,2.6,10,4.3,16.093,1024,CLR:00,,14425.38,2425.68,8.55,86.88,7.832,3,11,17,4,5
2022-11-17T05:51:00,15,-15.6,983.5,1022.7,70,2.6,11,4.4,16.093,1023.7,CLR:00,,14679.05,2450.3,8.96,88.45,7.969,3.36,11,17,5,5
2022-11-17T06:51:00,14.4,-15,983.2,1022.6,60,3.1,12,4.2,16.093,1023.4,CLR:00,,14980.1,2624.5,9.33,91.94,8.132,2.16,11,17,6,5
2022-11-17T07:51:00,11.7,-11.7,983.2,1022.8,110,1.5,18,3.2,16.093,1023.4,CLR:00,,13583.75,2729.52,9.75,88.86,7.374,2.03,11,17,7,5
2022-11-17T08:51:00,10.6,-10.6,983.5,1022.9,,0,22,2.9,16.093,1023.7,CLR:00,,13964.7,2754.5,10.12,90.83,7.552,55.44,11,17,8,5
2022-11-17T09:51:00,9.4,-10,983.2,1022.7,,0,25,2.4,16.093,1023.4,CLR:00,,14185.6,3034.13,9.08,93.89,7.104,1105.08,11,17,9,5
2022-11-17T10:51:00,8.3,-8.9,983.2,1022.7,,0,29,2,16.093,1023.4,CLR:00,,15136.6,3441.63,8.29,101.24,6.467,3223.93,11,17,10,5
2022-11-17T11:51:00,8.9,-9.4,983.2,1022.6,,1.5,27,2.2,16.093,1023.4,CLR:00,,15191.98,3938.22,7.94,107.04,5.844,4428.28,11,17,11,5
2022-11-17T12:51:00,9.4,-8.9,983.2,1022.7,,1.5,27,2.6,16.093,1023.4,CLR:00,,15352.38,4261.82,7.79,111.32,5.426,5359.64,11,17,12,5
2022-11-17T13:51:00,7.8,-8.3,983.5,1023.3,230,2.6,31,1.8,16.093,1023.7,CLR:00,,15642.8,4876.94,7.57,119.47,4.999,6434.77,11,17,13,5
2022-11-17T14:51:00,8.9,-8.3,983.8,1023.5,,1.5,29,2.5,16.093,1024,CLR:00,,15917,5183.02,7.14,123.65,5.097,6531.3,11,17,14,5
2022-11-17T15:51:00,15,-8.9,984.2,1023.6,60,3.6,18,5.6,16.093,1024.4,CLR:00,,15970.05,5365.22,7.32,126.2,5.41,6005.75,11,17,15,5
2022-11-17T16:51:00,16.7,-7.8,984.2,1023.5,60,6.7,18,6.6,16.093,1024.4,CLR:00,,15833.65,5511.39,7.16,127.32,6.065,4664.36,11,17,16,5
2022-11-17T17:51:00,17.8,-8.3,983.5,1023,50,5.1,16,7.1,16.093,1023.7,FEW:02,8839,15504.67,5468.83,6.93,125.46,7.112,2402.95,11,17,17,5
2022-11-17T18:51:00,18.9,-7.2,982.5,1021.9,40,5.1,16,7.8,16.093,1022.7,FEW:02,8839,15105.67,5076.06,7.51,119.97,7.891,576.22,11,17,18,5
2022-11-17T19:51:00,20,-7.8,981.2,1020.4,40,3.6,15,8.2,16.093,1021.3,FEW:02,8839,14485.08,4591.3,8.88,113.4,7.864,1.6,11,17,19,5
2022-11-17T20:51:00,21.1,-8.3,979.9,1019,40,2.6,13,8.6,16.093,1020,FEW:02,7620,13883.67,4120.79,8.39,105.22,7.535,1.7,11,17,20,5
2022-11-17T21:51:00,21.1,-8.3,978.9,1018,,2.6,13,8.6,16.093,1019,FEW:02,7620,13461.92,3878.8,8.63,101.11,7.308,1.81,11,17,21,5
2022-11-17T22:51:00,21.1,-8.3,978.3,1017.4,100,1.5,13,8.6,16.093,1018.3,FEW:02,7620,14177.33,3593.19,8.55,100.05,7.693,1.99,11,17,22,5
2022-11-17T23:51:00,21.1,-8.3,977.9,1016.9,290,2.1,13,8.6,16.093,1017.9,FEW:02,7620,16675.08,3438.2,8.68,106.84,9.056,1.67,11,17,23,5
2022-11-18T00:51:00,18.3,-6.1,977.9,1017.1,230,2.6,19,7.8,16.093,1017.9,FEW:02,7620,15340.07,2950.68,8.73,96.49,8.327,1.85,11,18,0,6
2022-11-18T01:51:00,16.7,-5.6,977.6,1017,240,2.6,21,7.2,16.093,1017.6,SCT:04,7620,14684.13,2690.45,8.34,90.72,7.971,2.47,11,18,1,6
2022-11-18T02:51:00,17.2,-6.7,977.6,1017,260,3.1,19,7.2,16.093,1017.6,SCT:04,7620,14357.4,2527.64,8.35,87.67,7.795,2.85,11,18,2,6
2022-11-18T03:51:00,16.7,-7.2,977.9,1016.9,290,2.1,19,6.8,16.093,1017.9,SCT:04,7620,14152.92,2477.33,8.64,86.66,7.684,3.64,11,18,3,6
2022-11-18T04:51:00,14.4,-5.6,977.6,1016.9,,0,25,6.1,16.093,1017.6,SCT:04,7620,13922.47,2416.4,8.54,85.05,7.557,4.3,11,18,4,6
2022-11-18T05:51:00,11.7,-3.3,977.3,1016.5,,1.5,35,5.3,16.093,1017.3,SCT:04,7620,14174.08,2367.72,9.02,85.79,7.692,5.85,11,18,5,6
2022-11-18T06:51:00,12.8,-4.4,977,1015.9,120,2.1,30,5.5,16.093,1016.9,BKN:07,7620,14634.07,2424.84,9.55,88.58,7.943,3.52,11,18,6,6
2022-11-18T07:51:00,12.8,-4.4,976.3,1015.4,,0,30,5.5,16.093,1016.3,BKN:07,7620,15109.78,2621.74,9.93,92.94,8.204,3.02,11,18,7,6
2022-11-18T08:51:00,10,-3.3,976.3,1015.3,210,1.5,39,4.4,16.093,1016.3,BKN:07,7620,13544.58,2605.27,10.08,87.56,7.32,63.6,11,18,8,6
2022-11-18T09:51:00,10,-3.9,975.6,1014.8,110,2.1,38,4.3,16.093,1015.6,BKN:07,7620,13945.25,2685,9.51,89.32,7.159,764.2,11,18,9,6
2022-11-18T10:51:00,8.9,-2.8,975.3,1014.5,,0,44,4,16.093,1015.2,BKN:07,7620,14368.5,2997.51,8.71,93.71,6.386,2606.57,11,18,10,6
2022-11-18T11:51:00,9.4,-4.4,975,1014.2,80,1.5,38,3.8,16.093,1014.9,FEW:02,6096,15354.33,3561.88,7.93,103.06,5.839,4602.06,11,18,11,6
2022-11-18T12:51:00,9.4,-4.4,975,1014.3,90,1.5,38,3.8,16.093,1014.9,FEW:02,6096,15872.92,4256.03,7.38,112.62,5.811,5173.55,11,18,12,6
2022-11-18T13:51:00,9.4,-5,975,1014.4,80,2.1,36,3.6,16.093,1014.9,BKN:07,6096,15905.93,4661.44,7.67,117.88,5.362,6034.73,11,18,13,6
2022-11-18T14:51:00,9.4,-4.4,975.6,1014.9,90,2.1,38,3.8,16.093,1015.6,BKN:07,6096,16145.55,4938.96,7.69,122.05,5.443,6123.34,11,18,14,6
2022-11-18T15:51:00,12.2,-5,975.6,1014.9,90,4.6,30,5.1,16.093,1015.6,BKN:07,6096,16459.95,5250.61,7.19,126.36,5.895,5599.09,11,18,15,6
2022-11-18T16:51:00,15,-3.9,975.6,1014.7,120,2.6,27,6.8,16.093,1015.6,SCT:04,6096,16360.38,5400.07,7.31,127.94,6.439,4502.56,11,18,16,6
2022-11-18T17:51:00,17.2,-3.9,975.3,1014.5,,1.5,24,7.9,16.093,1015.2,SCT:04,6096,16047.47,5377.78,7.18,126.47,7.284,2632.44,11,18,17,6
2022-11-18T18:51:00,18.3,-4.4,974.3,1013.4,290,1.5,21,8.2,16.093,1014.2,FEW:02,6096,14845,4936.25,7.8,117.68,7.611,834.21,11,18,18,6
2022-11-18T19:51:00,20,-3.9,973.3,1012.1,,1.5,20,9.2,16.093,1013.2,FEW:02,6096,13776.05,4500.37,7.58,108.59,7.423,104.38,11,18,19,6
2022-11-18T20:51:00,20.6,-3.9,972,1011.1,,1.5,19,9.4,16.093,1011.9,SCT:04,5486,12827.72,4212.3,7.63,101.94,6.965,1.54,11,18,20,6
2022-11-18T21:51:00,20.6,-3.9,972,1010.8,,1.5,19,9.4,16.093,1011.9,SCT:04,5486,12374.9,3918.78,8.61,97.86,6.718,1.62,11,18,21,6
2022-11-18T22:51:00,21.1,-4.4,971.7,1010.6,,0,18,9.5,16.093,1011.5,FEW:02,4572,14772.05,3685.87,8.31,102.94,8.023,1.63,11,18,22,6
2022-11-18T23:51:00,20.6,-4.4,971.7,1010.6,240,3.1,18,9.3,16.093,1011.5,SCT:04,4572,16017.55,3510.86,8.23,105.01,8.697,1.74,11,18,23,6
2022-11-19T00:51:00,19.4,-3.9,972,1011,240,2.6,20,8.9,16.093,1011.9,SCT:04,4572,15291.83,3233.1,8.48,99.45,8.301,1.8,11,19,0,7
2022-11-19T01:51:00,18.3,-2.8,972.4,1011.4,230,2.6,24,8.7,16.093,1012.2,FEW:02,4572,14721.97,2878.97,8.32,93.11,7.995,1.73,11,19,1,7
2022-11-19T02:51:00,16.7,-2.2,972.7,1011.9,230,2.6,28,8.1,16.093,1012.5,FEW:02,4572,13805.07,2525.66,8.15,85.56,7.496,2.08,11,19,2,7
2022-11-19T03:51:00,16.1,-1.7,973,1012.2,240,2.1,30,8,16.093,1012.9,SCT:04,5182,13720.55,2506.46,8.49,85.38,7.45,2.32,11,19,3,7
2022-11-19T04:51:00,15.6,-1.7,973.7,1012.7,,0,31,7.8,16.093,1013.5,FEW:02,4267,13505.8,2439.51,8.36,83.72,7.275,105.83,11,19,4,7
2022-11-19T05:51:00,16.7,-2.8,974,1012.9,320,1.5,26,7.9,16.093,1013.9,FEW:02,4267,13414.07,2343.53,8.97,82.86,7.282,2.11,11,19,5,7
2022-11-19T06:51:00,13.3,-1.1,974,1013,180,1.5,37,6.9,16.093,1013.9,SCT:04,5182,13927.1,2325.55,9.51,84.94,7.562,1.93,11,19,6,7
2022-11-19T07:51:00,12.8,-1.7,974.3,1013.1,80,3.1,37,6.4,16.093,1014.2,BKN:07,5182,15011.75,2331.07,9.96,89.16,8.151,1.71,11,19,7,7
2022-11-19T08:51:00,12.2,-1.1,974.3,1013.2,100,2.1,40,6.3,16.093,1014.2,FEW:02,4572,13403.3,2477.34,10.29,85.75,7.243,50.9,11,19,8,7
2022-11-19T09:51:00,10.6,-0.6,974.3,1013.4,,0,46,5.7,16.093,1014.2,FEW:02,4572,13025.5,2623.19,9.44,85.36,6.534,991.7,11,19,9,7
2022-11-19T10:51:00,10,-1.1,974.7,1013.7,100,1.5,46,5.2,16.093,1014.6,FEW:02,5486,13406.5,3145.55,8.21,91.7,5.728,2853.61,11,19,10,7
2022-11-19T11:51:00,10,-1.7,974.7,1013.8,,0,44,5,16.093,1014.6,CLR:00,,14275.65,3883.25,7.5,102.81,5.435,4265.44,11,19,11,7
2022-11-19T12:51:00,9.4,-2.2,975,1014.2,,0,44,4.5,16.093,1014.9,CLR:00,,15569.48,4421.16,7.6,113.77,5.226,5946.4,11,19,12,7
2022-11-19T13:51:00,9.4,-1.1,976,1015.1,,0,48,4.9,16.093,1015.9,FEW:02,3658,16035.05,4855.15,7.19,120.17,4.564,7630.14,11,19,13,7
2022-11-19T14:51:00,8.9,-0.6,976.6,1016,,0,52,4.8,16.093,1016.6,FEW:02,3658,16063.2,5036.66,7.01,122.26,4.641,7519.43,11,19,14,7
2022-11-19T15:51:00,12.8,-1.1,977.3,1016.7,,0,38,6.6,16.093,1017.3,FEW:02,3658,16230.25,5252.53,6.94,125.35,5.256,6553.21,11,19,15,7
2022-11-19T16:51:00,15.6,-3.3,977.9,1017,,0,27,7.3,16.093,1017.9,CLR:00,,16279.35,5427.91,6.61,127.29,6.161,4932.1,11,19,16,7
2022-11-19T17:51:00,19.4,-6.7,977.9,1016.9,70,4.6,17,8.2,16.093,1017.9,CLR:00,,16173.65,5405.88,7.1,127.16,7.47,2418.92,11,19,17,7
2022-11-19T18:51:00,20.6,-5,977.3,1016.3,90,4.6,17,9.1,16.093,1017.3,CLR:00,,15873.13,5087.27,7.38,122.59,8.314,559.88,11,19,18,7
2022-11-19T19:51:00,21.7,-4.4,976.6,1015.5,70,5.7,17,9.8,16.093,1016.6,FEW:02,7620,15599.3,4624.19,7,115.71,8.467,1.5,11,19,19,7
2022-11-19T20:51:00,22.2,-4.4,975.6,1014.8,60,4.1,17,10,16.093,1015.6,FEW:02,7620,15108.02,4302.17,7.06,110.24,8.203,1.51,11,19,20,7
2022-11-19T21:51:00,22.2,-3.9,975.3,1014.3,30,4.1,17,10.2,16.093,1015.2,FEW:02,4572,14541.63,3952.46,7.35,104.4,7.894,1.61,11,19,21,7
2022-11-19T22:51:00,22.8,-3.3,975.3,1014.4,30,3.1,17,10.6,16.093,1015.2,FEW:02,3658,13929.35,3738.93,7.91,100.31,7.561,1.61,11,19,22,7
2022-11-19T23:51:00,22.2,-3.3,975.6,1014.5,330,2.1,18,10.3,16.093,1015.6,FEW:02,3658,13609.2,3602.31,8.03,97.69,7.39,1.63,11,19,23,7
2022-11-20T00:51:00,21.7,-3.3,976,1014.9,350,1.5,19,10.1,16.093,1015.9,FEW:02,3658,12590.3,3243.65,7.88,89.76,6.835,1.69,11,20,0,1
