DATE,Temperature,Dew Point Temperature,Station Level Pressure,Sea Level Pressure,Wet Bulb Temperature,Altimeter,Day Of Year,Combined mmBTU,KW,CHWTON,HTmmBTU,GHG
2023/2/1 6:00,10,6.1,976.6,1015.9,8.1,1016.6,0.926038761,108.73,14044.02,4082.69,11.82,7.625
2023/2/1 7:00,9.4,5.6,976.6,1016.1,7.6,1016.6,0.926038761,108.41,13606,4145.73,12.24,7.382
2023/2/1 8:00,9.4,5.6,976.6,1016,7.6,1016.6,0.926038761,110.6,13996.98,4191.98,11.785,7.252
2023/2/1 9:00,8.9,5,976.6,1015.8,7,1016.6,0.926038761,113.88,14590.5,4397.25,11.33,6.358
2023/2/1 10:00,7.8,3.9,977,1016.3,6,1016.9,0.926038761,119.81,14104.6,5112.84,10.33,5.174
2023/2/1 11:00,7.8,3.3,977,1016.3,5.7,1016.9,0.926038761,122.76,14237.4,5394.65,9.44,5.472
2023/2/1 12:00,7.2,2.8,977,1016.4,5.2,1016.9,0.926038761,125.27,14473.52,5609.32,8.57,5.77
2023/2/1 13:00,7.2,2.2,977,1016.4,5,1016.9,0.926038761,131.6,15247.85,5960.6,8.05,6.068
2023/2/1 14:00,6.1,2.2,977.3,1016.8,4.4,1017.3,0.926038761,138.45,15144.975,5870.198333,7.82,6.366
2023/2/1 15:00,7.2,1.7,977.6,1017.4,4.8,1017.6,0.926038761,140.69,15042.1,5779.796667,7.81,6.664
2023/2/1 16:00,9.4,1.7,978.3,1017.9,5.9,1018.3,0.926038761,140.74,14939.225,5689.395,7.97,6.962
2023/2/1 17:00,11.7,0,978.9,1018.5,6.4,1019,0.926038761,134.62,14836.35,5598.993333,7.85,7.26
2023/2/1 18:00,13.9,-1.7,979.2,1018.6,7,1019.3,0.926038761,127.72,14414.33,5508.591667,8.66,7.608
2023/2/1 19:00,15.6,-1.7,978.6,1018,7.8,1018.6,0.926038761,120.91,13835.6,5418.19,8.69,7.474
2023/2/1 20:00,16.7,-2.2,977.6,1016.9,8.1,1017.6,0.926038761,112.82,13967.316,5067.4,9.3,6.796
2023/2/1 21:00,18.9,-2.8,977,1016,9,1016.9,0.926038761,114.45,14099.032,4899.98,9.7,7.314
2023/2/1 22:00,19.4,-4.4,976.6,1015.8,8.8,1016.6,0.926038761,116.98,14230.748,4597.02,9.51,8.324
2023/2/1 23:00,19.4,-1.7,976.6,1015.9,9.6,1016.6,0.926038761,114.58,14362.464,4384.07,9.27,8.387
2023/2/2 0:00,18.9,0.6,977,1016.4,10,1016.9,0.921470769,109.46,14494.18,4235.16,9.19,7.873
2023/2/2 1:00,16.7,0.6,977.6,1016.9,9,1017.6,0.921470769,108.52,14482.67,4198.15,8.72,7.861
2023/2/2 2:00,15.6,0,978.3,1017.8,8.3,1018.3,0.921470769,107.4,14262.17,4087.79,9.68,7.744
2023/2/2 3:00,15,0,978.9,1018.5,8.1,1019,0.921470769,104.64,13994.63,3919.51,9.85,7.596
2023/2/2 4:00,14.4,-1.7,979.6,1019.1,7.2,1019.6,0.921470769,104.7,13928.53,3867.77,10.76,7.565
2023/2/2 5:00,13.3,-3.3,980.2,1019.8,6.2,1020.3,0.921470769,106.5,14160.7,3851.65,11.96,7.689
2023/2/2 6:00,12.8,-3.9,980.9,1020.6,5.7,1021,0.921470769,109.58,13995.92,4107.42,12.53,7.601
2023/2/2 7:00,10.6,-2.8,981.5,1021.1,4.9,1021.7,0.921470769,108.31,13679.8,4061.66,12.03333333,7.422
2023/2/2 8:00,9.4,-1.7,981.9,1021.4,4.7,1022,0.921470769,109.01,13798.2,4090.37,11.53666667,7.143
2023/2/2 9:00,8.9,-1.7,982.2,1021.7,4.4,1022.4,0.921470769,115.75,13853.1,4786.51,11.04,5.997
2023/2/2 10:00,8.3,-1.7,982.5,1021.9,4.1,1022.7,0.921470769,122.24,14544.33,5187.98,10.36,5.494
2023/2/2 11:00,9.4,-4.4,982.9,1022.2,3.8,1023,0.921470769,126.92,15010.15,5550.58,9.1,5.723285714
2023/2/2 12:00,7.8,-3.3,983.2,1023,3.3,1023.4,0.921470769,131.59,15332.23,5879.88,8.71,5.952571429
2023/2/2 13:00,7.2,0,984.2,1023.8,4.1,1024.4,0.921470769,135,15369.6,6192.02,8.25,6.181857143
2023/2/2 14:00,6.1,-0.6,985.2,1024.9,3.3,1025.4,0.921470769,139.31,15490.4,6511.36,8.32,6.411142857
2023/2/2 15:00,7.8,-1.7,985.8,1025.7,3.8,1026.1,0.921470769,140.91,15482.25,6381.854,7.89,6.640428571
2023/2/2 16:00,10,-3.3,986.8,1026.7,4.5,1027.1,0.921470769,143.39,15211.4,6252.348,7.71,6.869714286
2023/2/2 17:00,12.2,-5.6,987.8,1027.4,5,1028.1,0.921470769,139.26,14659.9,6122.842,8.05,7.099
2023/2/2 18:00,15.6,-6.7,987.8,1027.4,6.4,1028.1,0.921470769,132.28,14151.42,5993.336,9,7.443
2023/2/2 19:00,16.7,-6.7,987.4,1027.1,6.9,1027.8,0.921470769,126.39,13800.3,5863.83,8.93,7.481
2023/2/2 20:00,17.2,-7.8,986.5,1026.4,6.9,1026.8,0.921470769,121.67,14051.85,5621.96,8.86,7.215
2023/2/2 21:00,18.9,-7.8,985.8,1025.5,7.7,1026.1,0.921470769,119.87,14303.4,5117.38,9.65,7.767
2023/2/2 22:00,18.9,-7.8,985.2,1024.7,7.7,1025.4,0.921470769,115.44,15402.45,4431.13,9.71,8.362
2023/2/2 23:00,19.4,-7.8,985.2,1024.6,8,1025.4,0.921470769,114.47,15471.65,4369.45,9.25,8.399
2023/2/3 0:00,19.4,-8.3,984.8,1024.3,7.9,1025.1,0.916777886,110.54,14678.33,4297.78,8.89,7.97
2023/2/3 1:00,18.9,-7.2,984.8,1024.6,7.9,1025.1,0.916777886,106.59,14254.98,4069.8,9.12,7.739
2023/2/3 2:00,16.7,-5.6,985.8,1025.5,7.2,1026.1,0.916777886,105.15,13993.2,3991.37,9.51,7.595
2023/2/3 3:00,14.4,-4.4,985.2,1025,6.4,1025.4,0.916777886,103.71,13846.08,3880.38,9.9,7.518
2023/2/3 4:00,13.3,-3.3,985.5,1025.3,6.2,1025.7,0.916777886,104.6,13654.67,3958.26,10.51,7.415
2023/2/3 5:00,13.3,-3.9,985.8,1025.5,6,1026.1,0.916777886,107.07,13962.87,3977.79,11.69,7.581
2023/2/3 6:00,12.2,-2.2,985.8,1025.4,6,1026.1,0.916777886,110.96,13934,4286.49,11.98,7.567
2023/2/3 7:00,10.6,-1.7,985.5,1025.2,5.3,1025.7,0.916777886,109.79,13722.9,4231.89,12.19,7.443
2023/2/3 8:00,10.6,-1.7,984.8,1024.3,5.3,1025.1,0.916777886,109.7,13483.63,4318.4,11.87,6.928
2023/2/3 9:00,9.4,-1.7,984.5,1024.1,4.7,1024.7,0.916777886,116.7,13980.9,4915.69,10,5.986
2023/2/3 10:00,8.9,-1.7,984.2,1023.8,4.4,1024.4,0.916777886,125.66,15086.67,5461.68,8.64,6.225857143
2023/2/3 11:00,8.3,-1.1,983.8,1023.3,4.3,1024,0.916777886,131.83,15923.52,5794.49,7.96,6.465714286
2023/2/3 12:00,7.8,-1.1,983.8,1023.4,4,1024,0.916777886,143.02,15683.85,6815.45,7.72,6.705571429
2023/2/3 13:00,8.3,-0.6,983.5,1023.2,4.5,1023.7,0.916777886,151.36,15649.1,7553.22,7.32,6.945428571
2023/2/3 14:00,7.8,-0.6,983.8,1023.6,4.2,1024,0.916777886,152.1,15511,7652.59,7.34,7.185285714
2023/2/3 15:00,8.3,-1.1,983.8,1023.7,4.3,1024,0.916777886,152.45,15364.4,7468.98,7.27,7.425142857
2023/2/3 16:00,12.2,-1.7,983.5,1023.3,6.1,1023.7,0.916777886,158.95,15303.015,7285.37,7.35,7.665
2023/2/3 17:00,17.8,-5,983.5,1023,7.9,1023.7,0.916777886,149.21,15241.63,7101.76,7.82,7.82
2023/2/3 18:00,20,-6.1,983.8,1023,8.6,1024,0.916777886,140.35,14554.85,6918.15,7.67,7.896
2023/2/3 19:00,21.7,-6.7,983.2,1022.5,9.3,1023.4,0.916777886,130.85,13422.65,6406.85,8.17,7.288
2023/2/3 20:00,21.7,-6.1,981.9,1021.2,9.4,1022,0.916777886,125.54,12971.7,6056.24,8.6,7.045
2023/2/3 21:00,22.8,-6.1,980.9,1020.1,9.9,1021,0.916777886,126.38,14139.42,5790.49,8.65,7.679
2023/2/3 22:00,22.8,-6.1,980.6,1019.7,9.9,1020.7,0.916777886,127.73,15809.3,5437.21,8.54,8.581
2023/2/3 23:00,22.8,-6.1,979.6,1018.9,9.9,1019.6,0.916777886,122.87,15391.1,5184.4,8.14,8.357
2023/2/4 0:00,22.8,-5.6,979.6,1018.7,10,1019.6,0.911961503,118.65,15006.8,4942.12,8.14,8.151
2023/2/4 1:00,21.7,-5.6,979.2,1018.3,9.5,1019.3,0.911961503,115.5,14823.18,4709.67,8.41,8.047
2023/2/4 2:00,19.4,-3.9,978.9,1018.4,8.9,1019,0.911961503,110.88,14428.92,4444.22,8.32,7.834
2023/2/4 3:00,16.7,-1.7,978.9,1018.4,8.3,1019,0.911961503,110.1,14485.48,4344.1,8.54,7.865
2023/2/4 4:00,17.2,-3.3,978.9,1018.3,8.1,1019,0.911961503,110.3,14336.03,4355.06,9.12,7.784
2023/2/4 5:00,16.7,-3.9,979.2,1018.5,7.6,1019.3,0.911961503,105.1,12980.75,4277.14,9.49,7.048
2023/2/4 6:00,14.4,-1.7,978.9,1018.2,7.2,1019,0.911961503,103.9,13070.16,4291.49,10.01,6.744
2023/2/4 7:00,13.9,-0.6,979.6,1018.6,7.3,1019.6,0.911961503,106.05,13159.57,4360.26,9.756666667,6.81
2023/2/4 8:00,12.8,-0.6,978.9,1018.1,6.8,1019,0.911961503,105.47,13248.98,4362.51,9.503333333,6.387
2023/2/4 9:00,12.2,0,978.9,1018,6.7,1019,0.911961503,111.47,13338.39,4904.35,9.25,5.31
2023/2/4 10:00,11.1,-0.6,978.6,1017.9,6,1018.6,0.911961503,118.51,13427.8,5354.49,8.44,4.838
2023/2/4 11:00,9.4,-0.6,979.2,1018.4,5.1,1019.3,0.911961503,129.34,14511.98,6027.47,7.49,4.9946
2023/2/4 12:00,9.4,0,978.9,1018.2,5.3,1019,0.911961503,140.34,15564.2,6658.84,7.33,5.1512
2023/2/4 13:00,9.4,0,979.6,1018.9,5.3,1019.6,0.911961503,145.97,15745.45,7091.34,7.15,5.3078
2023/2/4 14:00,8.3,-1.1,979.6,1019.1,4.3,1019.6,0.911961503,157.46,16107.575,6976.876667,6.98,5.4644
2023/2/4 15:00,9.4,-1.1,980.2,1019.7,4.9,1020.3,0.911961503,159.17,16469.7,6862.413333,6.82,5.621
2023/2/4 16:00,12.8,-1.1,980.9,1020.3,6.6,1021,0.911961503,160.65,16258.83,6747.95,6.84,6.496
2023/2/4 17:00,16.1,-1.7,981.2,1020.3,8,1021.3,0.911961503,154.36,16033.58,6633.486667,6.99,7.773
2023/2/4 18:00,18.3,-1.7,981.2,1020.6,9.1,1021.3,0.911961503,147.98,15764.42,6519.023333,7.23,7.6776
2023/2/4 19:00,20.6,-3.3,981.2,1020.4,9.6,1021.3,0.911961503,134.69,14801.3,6404.56,7.33,7.5822
2023/2/4 20:00,20.6,-3.9,980.2,1019.4,9.4,1020.3,0.911961503,128.98,14279.65,6052.75,7.63,7.4868
2023/2/4 21:00,22.2,-3.9,979.2,1018.4,10.2,1019.3,0.911961503,125.16,13885.95,5829.67,7.82,7.3914
2023/2/4 22:00,23.3,-3.9,978.9,1017.9,10.7,1019,0.911961503,117.66,13435.98,5340.22,7.73,7.296
2023/2/4 23:00,23.9,-4.4,978.6,1017.6,10.8,1018.6,0.911961503,107.47,12628.3,4713.79,7.81,6.856
2023/2/5 0:00,23.9,-4.4,978.6,1017.5,10.8,1018.6,0.907023047,98.98,11901.85,4230.84,7.59,6.461
2023/2/5 1:00,22.2,-1.7,978.6,1017.5,10.8,1018.6,0.907023047,98.69,11742.85,4184.25,8.41,6.376
2023/2/5 2:00,19.4,-0.6,978.9,1018.4,9.9,1019,0.907023047,98.27,11606.05,4169.08,8.64,6.3
2023/2/5 3:00,17.2,1.1,979.2,1018.6,9.5,1019.3,0.907023047,96.05,11573.4,3966.29,8.97,6.283
2023/2/5 4:00,16.7,0.6,979.2,1018.6,9,1019.3,0.907023047,97.89,11888.18,4000.03,9.33,6.454
2023/2/5 5:00,15,0.6,979.6,1019,8.3,1019.6,0.907023047,100.61,12155.77,4109.84,9.81,6.599
2023/2/5 6:00,13.3,0.6,979.9,1019.3,7.5,1020,0.907023047,99.82,12413.55,3928.51,10.32,6.741
2023/2/5 7:00,12.8,1.1,979.9,1019,7.4,1020,0.907023047,97.91,12017.05,3837.57,9.903333333,6.519
2023/2/5 8:00,11.7,1.7,979.9,1019.1,7.1,1020,0.907023047,101.24,12196.85,4110.59,9.486666667,6.214
2023/2/5 9:00,11.7,1.1,979.6,1018.9,6.8,1019.6,0.907023047,109.44,12766.22,4733.69,9.07,5.331
2023/2/5 10:00,10.6,1.1,979.2,1018.5,6.3,1019.3,0.907023047,115.14,13239.78,5132.41,8.37,4.719
2023/2/5 11:00,10,1.1,979.2,1018.5,6,1019.3,0.907023047,126.6,14584.02,5776.67,7.52,4.9116
2023/2/5 12:00,10.6,0,979.2,1018.4,5.9,1019.3,0.907023047,134.03,15069.07,6290.28,7.13,5.1042
2023/2/5 13:00,9.4,0.6,979.2,1018.4,5.5,1019.3,0.907023047,138.02,15310.4,6552.17,7.16,5.2968
2023/2/5 14:00,8.9,0.6,979.6,1018.9,5.2,1019.6,0.907023047,145.04,15217.69,6969.12,6.99,5.4894
2023/2/5 15:00,9.4,0,979.6,1019.1,5.3,1019.6,0.907023047,149.8,15124.98,6822.65,7.04,5.682
2023/2/5 16:00,11.7,0,979.6,1018.9,6.4,1019.6,0.907023047,147.97,15032.27,6676.18,6.47,6.378
2023/2/5 17:00,14.4,0,979.9,1019,7.8,1020,0.907023047,144.11,14939.56,6529.71,7.02,7.376
2023/2/5 18:00,16.7,1.1,979.9,1019.2,9.2,1020,0.907023047,134.36,14846.85,6383.24,7.1,7.815
2023/2/5 19:00,18.3,0.6,979.2,1018.4,9.8,1019.3,0.907023047,130.12,14739.5,6035.69,7.4,8.006
2023/2/5 20:00,20,0.6,977.9,1017.1,10.5,1017.9,0.907023047,126.11,14364.83,5784.07,7.69,7.799
2023/2/5 21:00,22.8,0.6,976.6,1015.8,11.7,1016.6,0.907023047,121.13,13855.63,5505.76,7.78,7.522
2023/2/5 22:00,22.8,-0.6,976,1014.8,11.4,1015.9,0.907023047,116.34,13454.77,5216.98,7.83,7.306
2023/2/5 23:00,23.9,-1.1,975.3,1014.3,11.7,1015.2,0.907023047,110.69,13007,4898.36,7.53,7.069
2023/2/6 0:00,23.3,0,975.3,1014.3,11.8,1015.2,0.901963981,101.96,12398.82,4292.72,8.14,6.727
2023/2/6 1:00,21.1,0.6,975.3,1014.5,11,1015.2,0.901963981,100.07,12155.73,4201.97,8.17,6.599
2023/2/6 2:00,20.6,1.1,975.3,1014.5,11,1015.2,0.901963981,98.78,12138.72,4068.36,8.54,6.588
2023/2/6 3:00,17.2,1.7,975.3,1014.6,9.7,1015.2,0.901963981,98.48,12120.13,4048.6,8.54,6.582
2023/2/6 4:00,16.7,1.7,975.3,1014.5,9.4,1015.2,0.901963981,99.7,12204.9,4046.14,9.5,6.625
2023/2/6 5:00,15.6,1.7,975,1014.1,8.9,1014.9,0.901963981,103.09,12683.17,4138.98,10.15,6.887
2023/2/6 6:00,14.4,1.7,975,1014.1,8.4,1014.9,0.901963981,107.86,13289.67,4324.59,10.62,7.216
2023/2/6 7:00,12.8,2.2,975,1014,7.8,1014.9,0.901963981,108.13,13735.92,4163.08,10.34,7.449
2023/2/6 8:00,12.8,2.8,974.3,1013.4,8,1014.2,0.901963981,109.61,13832.9,4319.11,10.06,7.092
2023/2/6 9:00,11.7,2.2,974,1013,7.3,1013.9,0.901963981,114.78,14161.53,4723.18,9.78,6.045
2023/2/6 10:00,11.7,2.2,974,1012.9,7.3,1013.9,0.901963981,118.81,14642.38,4958.36,9.34,5.372
2023/2/6 11:00,12.2,3.3,974.3,1013.1,8,1014.2,0.901963981,124.84,15065.45,5408.98,8.52,5.570166667
2023/2/6 12:00,11.7,1.7,974.3,1013.2,7,1014.2,0.901963981,127.02,15316.83,5516.04,8.56,5.768333333
2023/2/6 13:00,11.1,1.1,974.3,1013.4,6.6,1014.2,0.901963981,128.87,15502.77,5678.37,7.83,5.9665
2023/2/6 14:00,10,-0.6,974.7,1013.8,5.4,1014.6,0.901963981,133.27,15551.78,6030.22,7.84,6.164666667
2023/2/6 15:00,11.7,-2.2,975.3,1014.6,5.7,1015.2,0.901963981,139.39,16034.47,5929.445,7.62,6.362833333
2023/2/6 16:00,12.2,-1.7,976,1015.1,6.1,1015.9,0.901963981,143.69,15820.235,5828.67,7.72,6.561
2023/2/6 17:00,14.4,-2.8,976.3,1015.4,6.9,1016.3,0.901963981,138.25,15606,5727.895,8.04,7.683
2023/2/6 18:00,15.6,-3.3,976.6,1015.6,7.2,1016.6,0.901963981,126.57,14828.73,5627.12,8.45,7.794
2023/2/6 19:00,16.1,-3.3,976.3,1015.4,7.5,1016.3,0.901963981,115.4,13625.05,4995.81,8.96,7.401
2023/2/6 20:00,17.2,-2.8,975.3,1014.2,8.2,1015.2,0.901963981,111.8,13963.41667,4761.52,9.46,7.19
2023/2/6 21:00,18.3,-2.8,974.7,1013.6,8.7,1014.6,0.901963981,108.95,14301.78333,4435.36,9.7,7.323
2023/2/6 22:00,18.9,-4.4,974,1013.1,8.5,1013.9,0.901963981,106.09,14640.15,3888.1,9.48,7.952
2023/2/6 23:00,20.6,-6.1,973.7,1012.6,8.8,1013.5,0.901963981,107.92,15287.3,3887.28,9.11,8.298
2023/2/7 0:00,20,-9.4,974,1012.9,7.9,1013.9,0.896785804,103.59,14511.05,3766.88,8.88,7.88
2023/2/7 1:00,17.2,-2.8,974.7,1013.8,8.2,1014.6,0.896785804,98.83,14037.2,3521.1,8.68,7.622
2023/2/7 2:00,16.1,-2.2,976,1015.1,7.8,1015.9,0.896785804,101.94,14499.58,3638.31,8.8,7.872
2023/2/7 3:00,13.9,-1.1,976.3,1015.7,7.1,1016.3,0.896785804,98.28,14055.48,3432.24,9.13,7.633
2023/2/7 4:00,14.4,-1.7,976.6,1016.1,7.2,1016.6,0.896785804,99.4,14086.08,3442.33,10.03,7.648
2023/2/7 5:00,12.2,-0.6,977.3,1016.8,6.5,1017.3,0.896785804,100.12,14153.15,3436.32,10.59,7.683
2023/2/7 6:00,13.3,-1.1,977.9,1017.1,6.9,1017.9,0.896785804,101.19,14018.3,3481.33,11.58,7.614
2023/2/7 7:00,12.2,-3.3,978.3,1017.7,5.6,1018.3,0.896785804,102.93,13865.22,3674.85,11.52,7.52
2023/2/7 8:00,12.2,-5,978.6,1017.7,5.1,1018.6,0.896785804,103.53,13886.75,3696.81,10.795,7.094
2023/2/7 9:00,10,-3.9,978.9,1018.4,4.3,1019,0.896785804,107.26,14032.55,4108.8,10.07,5.96
2023/2/7 10:00,8.3,-3.3,979.6,1018.9,3.6,1019.6,0.896785804,114.15,14347.77,4663.7,9.23,5.208
2023/2/7 11:00,8.9,-3.9,979.6,1019,3.7,1019.6,0.896785804,120.35,14956.08,5045.64,8.77,5.459428571
2023/2/7 12:00,7.8,-3.9,980.6,1019.8,3.1,1020.7,0.896785804,127.2,15159.38,5567.76,8.66,5.710857143
2023/2/7 13:00,7.8,-3.9,980.9,1020.3,3.1,1021,0.896785804,129.87,15229.72,5784.44,8.49,5.962285714
2023/2/7 14:00,6.1,-3.3,981.5,1021.2,2.3,1021.7,0.896785804,134.4,15187.18,5664.117143,7.98,6.213714286
2023/2/7 15:00,7.2,-3.3,982.2,1022.1,3,1022.4,0.896785804,134.44,15130.73,5543.794286,7.61,6.465142857
2023/2/7 16:00,11.1,-5.6,982.9,1022.3,4.4,1023,0.896785804,136.21,15017.2,5423.471429,7.39,6.716571429
2023/2/7 17:00,13.9,-4.4,982.9,1022.5,6.1,1023,0.896785804,133.53,14715.65,5303.148571,7.37,6.968
2023/2/7 18:00,15,-5.6,983.2,1022.6,6.4,1023.4,0.896785804,125.87,14779.35,5182.825714,7.98,7.704
2023/2/7 19:00,16.1,-7.8,982.9,1022.3,6.4,1023,0.896785804,121.77,14295.33,5062.502857,8.13,7.739
2023/2/7 20:00,17.2,-8.3,982.2,1021.4,6.8,1022.4,0.896785804,113.48,14506.3975,4942.18,8.74,7.229
2023/2/7 21:00,18.3,-8.9,981.2,1020.6,7.2,1021.3,0.896785804,108.32,14717.465,4565.83,9.32,7.035
2023/2/7 22:00,19.4,-8.3,980.6,1020,7.9,1020.7,0.896785804,112.36,14928.5325,4219.78,9.07,8.38
2023/2/7 23:00,19.4,-8.9,980.2,1019.5,7.7,1020.3,0.896785804,107.72,15139.6,3931.16,8.89,8.222
2023/2/8 0:00,20,-7.8,980.2,1019.5,8.2,1020.3,0.891490052,104.78,14678.05,3789.08,9.23,7.969
2023/2/8 1:00,18.3,-7.8,980.2,1019.6,7.4,1020.3,0.891490052,101.36,14368.08,3599.3,9.14,7.803
2023/2/8 2:00,16.7,-6.7,980.6,1020.2,6.9,1020.7,0.891490052,100.15,14238.4,3521.55,9.31,7.732
2023/2/8 3:00,15.6,-6.7,980.9,1020.7,6.4,1021,0.891490052,100.42,14150.55,3547.4,9.57,7.684
2023/2/8 4:00,13.3,-5.6,981.5,1021,5.5,1021.7,0.891490052,101.39,14220.92,3548.67,10.28,7.722
2023/2/8 5:00,13.9,-6.1,981.9,1021.3,5.7,1022,0.891490052,103.93,14312.97,3643.81,11.37,7.771
2023/2/8 6:00,13.9,-6.1,982.2,1021.5,5.7,1022.4,0.891490052,97.47,14164.61333,3369.87,12.18,7.141
2023/2/8 7:00,13.3,-6.1,982.5,1021.9,5.4,1022.7,0.891490052,104.01,14016.25667,3776.09,12.33,7.37
2023/2/8 8:00,10.6,-5,982.9,1022.2,4.3,1023,0.891490052,105.27,13867.9,3779.43,11.75,7.125
2023/2/8 9:00,9.4,-3.3,982.5,1022.1,4.2,1022.7,0.891490052,105.92,14344.67,3816.7,11.17,6.342
2023/2/8 10:00,9.4,-3.9,982.5,1022,4,1022.7,0.891490052,111.1,14467.1,4301.33,10.12,5.313
2023/2/8 11:00,8.3,-4.4,982.5,1022.1,3.2,1022.7,0.891490052,117.87,14992.13,4807.83,9.02,5.505833333
2023/2/8 12:00,7.2,-3.9,982.5,1022.1,2.8,1022.7,0.891490052,123.34,15332.9,5210.53,8.49,5.698666667
2023/2/8 13:00,7.2,-3.3,983.2,1022.8,3,1023.4,0.891490052,131.19,15486.22,5861.27,8.01,5.8915
2023/2/8 14:00,7.2,-3.3,983.5,1023.2,3,1023.7,0.891490052,131.17,15522.7,5854.23,7.95,6.084333333
2023/2/8 15:00,7.2,-3.9,984.2,1023.9,2.8,1024.4,0.891490052,139.13,15507.68333,5773.404,7.43,6.277166667
2023/2/8 16:00,9.4,-3.3,984.5,1024.3,4.2,1024.7,0.891490052,138.54,15492.66667,5692.578,7.77,6.47
2023/2/8 17:00,11.7,-4.4,984.8,1024.6,5,1025.1,0.891490052,135.62,15477.65,5611.752,7.82,7.382
2023/2/8 18:00,15,-5.6,985.2,1024.6,6.4,1025.4,0.891490052,128.94,14941.53,5530.926,8.1,7.77
2023/2/8 19:00,16.7,-4.4,984.2,1023.6,7.5,1024.4,0.891490052,123.21,14357.03,5450.1,8.82,7.752
2023/2/8 20:00,18.3,-5.6,983.2,1022.8,8,1023.4,0.891490052,111.67,14111.205,4915.22,8.68,7.001
2023/2/8 21:00,18.3,-6.7,982.2,1021.6,7.7,1022.4,0.891490052,113.21,13865.38,4759.23,8.79,7.531
2023/2/8 22:00,19.4,-7.8,981.5,1021,8,1021.7,0.891490052,113.69,15319.2,4342.32,9.32,8.31
2023/2/8 23:00,20.6,-7.2,980.9,1020.1,8.6,1021,0.891490052,106.23,14519.08,3937.72,9.43,7.873
2023/2/9 0:00,19.4,-7.8,980.2,1019.9,8,1020.3,0.886078292,103.04,14335.85,3742.99,9.21,7.784
2023/2/9 1:00,18.9,-6.1,980.2,1019.8,8.1,1020.3,0.886078292,101.73,14359.15,3636.85,9.09,7.795
2023/2/9 2:00,17.8,-5,980.6,1020.2,7.9,1020.7,0.886078292,100.24,14062.13,3555.93,9.58,7.634
2023/2/9 3:00,15,-3.3,980.9,1020.3,7,1021,0.886078292,98.07,13542.4,3537.4,9.41,7.353
2023/2/9 4:00,15,-3.3,980.9,1020.5,7,1021,0.886078292,99.45,13686.05,3559.16,10.04,7.433
2023/2/9 5:00,15.6,-3.9,981.2,1020.5,7.1,1021.3,0.886078292,100.66,14174.8,3410.42,11.37,7.696
2023/2/9 6:00,12.2,-2.2,980.9,1020.5,6,1021,0.886078292,100.55,13609.63,3524.8,11.15,7.391
2023/2/9 7:00,11.1,-2.8,980.9,1020.4,5.2,1021,0.886078292,102.9,13648.42,3706,10.93,7.402
2023/2/9 8:00,10,-2.8,980.9,1020.5,4.6,1021,0.886078292,101.58,13386.22,3766.79,10.71,6.918
2023/2/9 9:00,9.4,-2.2,980.9,1020.2,4.5,1021,0.886078292,102.95,13545.48,3984.7,8.91,6.005
2023/2/9 10:00,8.9,-2.8,980.6,1020.1,4,1020.7,0.886078292,110.8,14004.1,4573.72,8.13,5.484
2023/2/9 11:00,8.3,-2.2,980.6,1019.9,3.9,1020.7,0.886078292,117.16,13890.33,5191.19,7.47,5.715857143
2023/2/9 12:00,7.8,-2.2,980.9,1020.2,3.6,1021,0.886078292,126.47,14720.72,5692.34,7.93,5.947714286
2023/2/9 13:00,7.2,-2.8,981.2,1020.8,3.1,1021.3,0.886078292,138.78,14651.125,5576.981429,8.34,6.179571429
2023/2/9 14:00,6.7,-2.2,981.5,1021.2,3,1021.7,0.886078292,135.15,14581.53,5461.622857,8.02,6.411428571
2023/2/9 15:00,6.7,-1.7,982.5,1022.2,3.2,1022.7,0.886078292,138.45,14511.935,5346.264286,8.12,6.643285714
2023/2/9 16:00,10,-2.2,983.5,1023.1,4.8,1023.7,0.886078292,137,14442.34,5230.905714,8.33,6.875142857
2023/2/9 17:00,13.3,-2.2,984.2,1023.8,6.5,1024.4,0.886078292,134.02,14372.745,5115.547143,8.29,7.107
2023/2/9 18:00,17.2,-6.7,984.5,1023.9,7.2,1024.7,0.886078292,122.87,14303.15,5000.188571,8.65,7.421
2023/2/9 19:00,18.3,-16.1,983.8,1023.4,6,1024,0.886078292,113.14,13411.8,4884.83,8.76,7.23
2023/2/9 20:00,18.9,-17.8,983.2,1022.7,6.1,1023.4,0.886078292,107.08,13764.1575,4532.98,9.93,6.806
2023/2/9 21:00,20,-20.6,982.5,1021.8,6.5,1022.7,0.886078292,106.66,14116.515,4353.35,9.7,7.117
2023/2/9 22:00,20,-21.7,981.9,1021.4,6.4,1022,0.886078292,108.13,14468.8725,3873.15,9.62,8.279
2023/2/9 23:00,20,-20,981.9,1021.3,6.5,1022,0.886078292,104.73,14821.23,3733.47,9.35,8.046
2023/2/10 0:00,20,-20,981.9,1021.4,6.5,1022,0.880552129,101.13,14504.88,3533.44,9.24,7.876
2023/2/10 1:00,19.4,-18.9,982.2,1021.7,6.3,1022.4,0.880552129,99.52,14231.38,3490.04,9.08,7.729
2023/2/10 2:00,17.2,-17.2,982.9,1022.3,5.3,1023,0.880552129,99.36,14242.63,3458.35,9.27,7.733
2023/2/10 3:00,16.1,-16.1,983.8,1023.4,4.9,1024,0.880552129,98.63,14059.6,3416.09,9.67,7.633
