campus,bldgno,bldgname,tstamp,Year,Month,Day,Hour,KW,KWS,CHWTON,HTmmBTU,Combined mmBTU,Combined Tons Carbon,KW#Houses,KWlightbulbs,KWgalsgas,CHWTON#Houses,CHWTONlightbulbs,CHWTONgalsgas,HTmmBTU#Houses,HTmmBTUlightbulbs,HTmmBTUgalsgas,Total#Houses,Totallightbulbs,Totalgalsgas,GHG,DOW,tstamp2
Tempe,, , ,2024,6,9,3,13107.6,-0.09,5466.31,3.89,114.21,20.87,3745,936258,358,5493,1372809,525,326,81415,31,9563,2390481,44989,7.119,1,2024-06-09T03:00:00.000
Tempe,, , ,2024,6,9,4,13869.82,-0.25,5485.7,4.08,117.23,21.43,3963,990702,379,5512,1377679,527,342,85384,33,9817,2453764,45217,7.531,1,2024-06-09T04:00:00.000
Tempe,, , ,2024,6,9,5,12936,2.04,5754.52,4.31,117.51,21.48,3696,924000,353,5782,1445190,552,361,90252,34,9839,2459443,47278,7.023,1,2024-06-09T05:00:00.000
Tempe,, , ,2024,6,9,6,12605.67,111.34,5760.42,4.5,116.63,21.32,3602,900406,344,5788,1446671,553,377,94124,36,9766,2441201,47294,6.784,1,2024-06-09T06:00:00.000
Tempe,, , ,2024,6,9,7,13909.63,569.58,5937.6,4.19,122.9,22.46,3974,993545,380,5966,1491169,570,351,87681,34,10291,2572395,48836,7.243,1,2024-06-09T07:00:00.000
Tempe,, , ,2024,6,9,8,14656.33,1161.26,6485.97,4.31,132.15,24.15,4188,1046881,400,6517,1628886,623,361,90194,34,11066,2765961,53295,7.327,1,2024-06-09T08:00:00.000
Tempe,, , ,2024,6,9,9,14324.63,1902.8,6800.28,3.82,134.3,24.55,4093,1023188,391,6833,1707822,653,320,79898,31,11245,2810908,55778,6.746,1,2024-06-09T09:00:00.000
Tempe,, , ,2024,6,9,10,15677.67,2370.56,7222.9,3.94,144.11,26.34,4479,1119834,428,7258,1813958,693,330,82544,32,12067,3016337,59288,7.225,1,2024-06-09T10:00:00.000
Tempe,, , ,2024,6,9,11,14472.33,2717.22,7396.25,3.94,142.08,25.97,4135,1033738,395,7432,1857493,710,330,82483,32,11897,2973714,60559,6.383,1,2024-06-09T11:00:00.000
Tempe,, , ,2024,6,9,12,15826.98,2755.47,7374.35,3.98,146.48,26.77,4522,1130499,432,7410,1851996,708,334,83397,32,12266,3065891,60514,7.098,1,2024-06-09T12:00:00.000
Tempe,, , ,2024,6,9,13,15877.67,2732.78,7871.28,4.03,152.66,27.9,4536,1134120,433,7909,1976793,756,337,84277,32,12783,3195190,64495,7.136,1,2024-06-09T13:00:00.000
Tempe,, , ,2024,6,9,14,15338.75,2509.63,8172.82,3.93,154.34,28.21,4383,1095625,419,8212,2052522,785,329,82299,31,12924,3230446,66855,6.967,1,2024-06-09T14:00:00.000
Tempe,, , ,2024,6,9,15,15099.95,2055.86,8240.57,4.13,154.54,28.25,4314,1078568,412,8280,2069537,791,346,86484,33,12941,3234590,67374,7.082,1,2024-06-09T15:00:00.000
Tempe,, , ,2024,6,9,16,14587.67,1414.5,8119.03,4.14,151.35,27.66,4168,1041977,398,8158,2039014,779,347,86676,33,12673,3167667,66353,7.154,1,2024-06-09T16:00:00.000
Tempe,, , ,2024,6,9,17,12796.75,1024.34,7985.45,3.99,143.48,26.22,3656,914054,349,8024,2005466,767,334,83421,32,12014,3002941,65112,6.393,1,2024-06-09T17:00:00.000
Tempe,, , ,2024,6,9,18,14841.35,378.75,7881.38,4.12,149.34,27.29,4240,1060097,405,7919,1979329,757,345,86268,33,12505,3125693,64476,7.852,1,2024-06-09T18:00:00.000
Tempe,, , ,2024,6,9,19,13426.65,92.67,7710.75,4.16,142.5,26.04,3836,959047,367,7748,1936477,740,348,87018,33,11932,2982542,62975,7.24,1,2024-06-09T19:00:00.000
Tempe,, , ,2024,6,9,20,13427.67,0.26,7291.74,4.33,137.65,25.16,3836,959120,367,7327,1831248,700,362,90593,35,11526,2880960,59623,7.293,1,2024-06-09T20:00:00.000
Tempe,, , ,2024,6,9,21,15683.88,-0.14,6859.97,4.15,139.99,25.59,4481,1120277,428,6893,1722813,659,348,86913,33,11722,2930003,56386,8.518,1,2024-06-09T21:00:00.000
Tempe,, , ,2024,6,9,22,15345.95,-0.13,6582.55,4.21,135.56,24.78,4385,1096140,419,6614,1653141,632,352,88016,34,11351,2837297,54134,8.334,1,2024-06-09T22:00:00.000
Tempe,, , ,2024,6,9,23,13626.98,-0.08,6238.88,4.09,125.45,22.93,3893,973356,372,6269,1566832,599,342,85567,33,10505,2625755,51219,7.4,1,2024-06-09T23:00:00.000
Tempe,, , ,2024,6,10,0,12721.7,-0.1,6083.67,4.17,120.58,22.04,3635,908693,347,6113,1527854,584,349,87231,33,10097,2523777,49891,6.908,2,2024-06-10T00:00:00.000
Tempe,, , ,2024,6,10,1,13461.28,-0.4,5921.43,3.95,120.94,22.1,3846,961520,367,5950,1487109,568,331,82717,32,10127,2531345,48664,7.309,2,2024-06-10T01:00:00.000
Tempe,, , ,2024,6,10,2,14280.52,-0.1,5682.8,3.98,120.9,22.1,4080,1020038,390,5710,1427179,546,333,83261,32,10123,2530478,46834,7.753,2,2024-06-10T02:00:00.000
Tempe,, , ,2024,6,10,3,14078.02,-0.21,5596.26,4.25,119.44,21.83,4022,1005574,384,5623,1405445,537,356,88905,34,10001,2499924,46122,7.647,2,2024-06-10T03:00:00.000
Tempe,, , ,2024,6,10,4,12930.68,-0.15,5625.72,4.13,115.76,21.16,3694,923620,353,5653,1412844,540,346,86502,33,9693,2422966,46247,7.022,2,2024-06-10T04:00:00.000
Tempe,, , ,2024,6,10,5,12864.53,2.89,5802.89,4.13,117.66,21.5,3676,918895,351,5831,1457337,557,346,86440,33,9852,2462672,47658,6.982,2,2024-06-10T05:00:00.000
Tempe,, , ,2024,6,10,6,13354.67,143.62,6021.54,4.26,122.08,22.31,3816,953906,365,6051,1512250,578,356,89098,34,10223,2555254,49455,7.173,2,2024-06-10T06:00:00.000
Tempe,, , ,2024,6,10,7,13283.3,1005.37,6548.08,3.91,127.81,23.36,3795,948808,363,6580,1644484,629,328,81860,31,10702,2675152,53660,6.666,2,2024-06-10T07:00:00.000
Tempe,, , ,2024,6,10,8,13527.48,2187.2,6916.3,3.9699999999999998,133.12,24.33,3865,966249,369,6950,1736958,664,332,83042,32,11147,2786249,56629,6.158,2,2024-06-10T08:00:00.000
Tempe,, , ,2024,6,10,9,15235.92,3240.8,7238.47,3.98,142.83,26.1,4353,1088281,416,7273,1817868,695,333,83328,32,11960,2989477,59371,6.513,2,2024-06-10T09:00:00.000
Tempe,, , ,2024,6,10,10,14684.8,3854.86,7392.63,4.11,142.92,26.12,4196,1048915,401,7428,1856584,710,344,85937,33,11968,2991436,60551,5.88,2,2024-06-10T10:00:00.000
Tempe,, , ,2024,6,10,11,16435,4540.75,7835.28,4.13,154.23,28.19,4696,1173929,449,7873,1967752,752,346,86436,33,12915,3228117,64260,6.458,2,2024-06-10T11:00:00.000
Tempe,, , ,2024,6,10,12,15814.02,4858.02,7932.63,3.9699999999999998,153.12,27.99,4518,1129574,432,7971,1992201,762,333,83126,32,12822,3204901,64979,5.948,2,2024-06-10T12:00:00.000
Tempe,, , ,2024,6,10,13,15279.1,4776.55,8277.01,4.08,155.54,28.43,4365,1091365,417,8317,2078688,795,342,85366,33,13024,3255419,67683,5.704,2,2024-06-10T13:00:00.000
Tempe,, , ,2024,6,10,14,16399.2,4536.42,8356.77,3.67,159.9,29.23,4685,1171372,448,8397,2098720,802,307,76711,29,13389,3346803,68429,6.443,2,2024-06-10T14:00:00.000
Tempe,, , ,2024,6,10,15,17776.97,3994.97,8787.3,3.79,169.89,31.05,5079,1269784,485,8830,2206843,844,317,79304,30,14226,3555931,72005,7.483,2,2024-06-10T15:00:00.000
Tempe,, , ,2024,6,10,16,17190,3084.34,8708.69,3.88,167.03,30.53,4911,1227858,469,8751,2187102,836,325,81110,31,13987,3496070,71320,7.661,2,2024-06-10T16:00:00.000
Tempe,, , ,2024,6,10,17,16628.18,1929.26,8746.5,3.95,165.64,30.27,4751,1187727,454,8789,2196597,840,330,82570,32,13870,3466894,71568,7.981,2,2024-06-10T17:00:00.000
Tempe,, , ,2024,6,10,18,17449.4,699.87,8463.9,3.95,165.05,30.17,4986,1246386,476,8505,2125624,813,330,82568,32,13821,3454578,69386,9.095,2,2024-06-10T18:00:00.000
Tempe,, , ,2024,6,10,19,16955.9,84.63,8197.6,3.89,160.12,29.26,4845,1211136,463,8237,2058744,787,326,81444,31,13407,3351324,67209,9.161,2,2024-06-10T19:00:00.000
Tempe,, , ,2024,6,10,20,15421.03,0.97,7561.8,4.21,147.57,26.97,4406,1101502,421,7598,1899071,726,353,88145,34,12357,3088718,61975,8.378,2,2024-06-10T20:00:00.000
Tempe,, , ,2024,6,10,21,14487.88,-0.31,7391.69,4.45,142.59,26.06,4139,1034849,395,7427,1856350,710,373,93177,36,11939,2984376,60525,7.867,2,2024-06-10T21:00:00.000
Tempe,, , ,2024,6,10,22,14156.02,-0.22,6832.73,3.98,134.28,24.54,4045,1011145,386,6866,1715972,656,334,83397,32,11244,2810513,56021,7.688,2,2024-06-10T22:00:00.000
Tempe,, , ,2024,6,10,23,13434.27,-0.18,6447.27,3.98,127.19,23.25,3838,959591,367,6478,1619167,619,333,83317,32,10650,2662075,52868,7.294,2,2024-06-10T23:00:00.000
Tempe,, , ,2024,6,11,0,14920.5,-0.01,6282.18,3.95,130.25,23.81,4263,1065750,407,6312,1577706,603,331,82698,32,10906,2726154,51690,8.103,3,2024-06-11T00:00:00.000
Tempe,, , ,2024,6,11,1,14988.2,-0.1,6233.73,4.01,129.95,23.75,4282,1070586,409,6264,1565539,598,336,83887,32,10882,2720013,51309,8.141,3,2024-06-11T01:00:00.000
Tempe,, , ,2024,6,11,2,15277.85,0.04,6059.91,4.01,128.86,23.55,4365,1091275,417,6089,1521887,582,336,83889,32,10790,2697051,49946,8.297,3,2024-06-11T02:00:00.000
Tempe,, , ,2024,6,11,3,14115.5,-0.25,6028.46,4.12,124.63,22.78,4033,1008250,385,6057,1513987,579,345,86236,33,10436,2608474,49583,7.665,3,2024-06-11T03:00:00.000
Tempe,, , ,2024,6,11,4,14762.15,-0.08,5787.33,4.22,124.04,22.67,4218,1054440,403,5815,1453430,556,353,88334,34,10386,2596204,47716,8.014,3,2024-06-11T04:00:00.000
Tempe,, , ,2024,6,11,5,13331.25,2.73,5898.3,4.04,120.31,21.99,3809,952233,364,5927,1481299,566,338,84556,32,10074,2518088,48466,7.237,3,2024-06-11T05:00:00.000
Tempe,, , ,2024,6,11,6,15158.23,182.38,6197.33,4.27,130.36,23.83,4331,1082731,414,6227,1556397,595,358,89404,34,10916,2728533,51034,8.133,3,2024-06-11T06:00:00.000
Tempe,, , ,2024,6,11,7,14610.8,1125.83,6611.66,4.21,133.4,24.38,4175,1043629,399,6643,1660452,635,352,88041,34,11170,2792122,54296,7.323,3,2024-06-11T07:00:00.000
Tempe,, , ,2024,6,11,8,14940.08,2408.78,7053.61,4.15,139.77,25.55,4269,1067149,408,7088,1771443,677,347,86775,33,11703,2925366,57863,6.802,3,2024-06-11T08:00:00.000
Tempe,, , ,2024,6,11,9,15639.9,3505.22,7348.18,3.9,145.44,26.58,4469,1117136,427,7384,1845422,705,326,81555,31,12178,3044113,60287,6.589,3,2024-06-11T09:00:00.000
Tempe,, , ,2024,6,11,10,17613.67,4279.24,7851.97,3.86,158.18,28.91,5032,1258120,481,7890,1971942,754,323,80701,31,13245,3310764,64507,7.24,3,2024-06-11T10:00:00.000
Tempe,, , ,2024,6,11,11,15981.25,4628.72,8185.82,5.09,157.85,28.85,4566,1141518,436,8225,2055788,786,426,106448,41,13217,3303754,67021,6.165,3,2024-06-11T11:00:00.000
Tempe,, , ,2024,6,11,12,17767.02,4827.47,8438.58,3.87,165.75,30.29,5076,1269074,485,8479,2119266,810,324,80949,31,13879,3469288,69214,7.026,3,2024-06-11T12:00:00.000
Tempe,, , ,2024,6,11,13,18228.95,4723.46,8404.84,3.76,166.81,30.49,5208,1302068,498,8445,2110792,807,314,78594,30,13968,3491454,68989,7.333,3,2024-06-11T13:00:00.000
Tempe,, , ,2024,6,11,14,17460.58,4477.57,9020.55,3.7,171.53,31.35,4989,1247184,477,9064,2265422,866,310,77486,30,14363,3590092,73841,7.05,3,2024-06-11T14:00:00.000
Tempe,, , ,2024,6,11,15,18835.13,3939.81,9136.35,4.02,177.92,32.52,5381,1345367,514,9180,2294504,877,336,84076,32,14898,3723946,74899,8.09,3,2024-06-11T15:00:00.000
Tempe,, , ,2024,6,11,16,18351.92,3072.74,9036.9,3.93,174.99,31.98,5243,1310852,501,9080,2269528,868,329,82254,31,14653,3662634,74057,8.299,3,2024-06-11T16:00:00.000
Tempe,, , ,2024,6,11,17,17249.33,1938.85,8877.46,4.12,169.5,30.98,4928,1232095,471,8920,2229486,852,345,86163,33,14193,3547744,72676,8.312,3,2024-06-11T17:00:00.000
Tempe,, , ,2024,6,11,18,16811.72,714.99,8752.95,4,166.4,30.41,4803,1200838,459,8795,2198216,840,335,83771,32,13934,3482825,71638,8.74,3,2024-06-11T18:00:00.000
Tempe,, , ,2024,6,11,19,17254.65,73.44,8448.96,4.08,164.35,30.04,4930,1232475,471,8490,2121871,811,342,85461,33,13761,3439807,69248,9.33,3,2024-06-11T19:00:00.000
Tempe,, , ,2024,6,11,20,16533.3,0.64,7824.73,3.95,154.26,28.19,4724,1180950,451,7862,1965102,751,331,82729,32,12917,3228781,64185,8.978,3,2024-06-11T20:00:00.000
Tempe,, , ,2024,6,11,21,14681.28,-0.06,7389.74,4.05,142.82,26.1,4195,1048663,401,7425,1855859,709,339,84676,32,11959,2989198,60527,7.9719999999999995,3,2024-06-11T21:00:00.000
Tempe,, , ,2024,6,11,22,16872.67,-0.2,6883.25,4.1,144.27,26.37,4821,1205192,461,6916,1728659,661,343,85746,33,12080,3019597,56686,9.161,3,2024-06-11T22:00:00.000
Tempe,, , ,2024,6,11,23,16290.4,-0.22,6621.83,4.22,139.27,25.45,4654,1163600,445,6654,1663005,636,354,88415,34,11662,2915021,54539,8.847,3,2024-06-11T23:00:00.000
Tempe,, , ,2024,6,12,0,14885.22,-0.19,6368.41,4.31,131.52,24.04,4253,1063231,406,6399,1599363,611,361,90147,34,11013,2752741,52377,8.083,4,2024-06-12T00:00:00.000
Tempe,, , ,2024,6,12,1,15537.6,-0.01,6209.2,4.35,131.87,24.1,4439,1109829,424,6239,1559378,596,364,90952,35,11042,2760160,51165,8.437,4,2024-06-12T01:00:00.000
Tempe,, , ,2024,6,12,2,14638.3,-0.24,6260.73,4.48,129.56,23.68,4182,1045593,400,6291,1572320,601,375,93814,36,10849,2711727,51491,7.949,4,2024-06-12T02:00:00.000
Tempe,, , ,2024,6,12,3,13801.25,-0.1,6152.6,4.2,125.12,22.87,3943,985804,377,6182,1545165,591,351,87802,34,10477,2618771,50546,7.494,4,2024-06-12T03:00:00.000
Tempe,, , ,2024,6,12,4,12909.65,-0.31,5800.58,4.09,117.75,21.52,3688,922118,352,5829,1456758,557,343,85605,33,9859,2464481,47644,7.01,4,2024-06-12T04:00:00.000
Tempe,, , ,2024,6,12,5,12154.83,2.93,6013.41,4.15,117.79,21.53,3473,868202,332,6042,1510209,577,348,86952,33,9863,2465363,49274,6.6,4,2024-06-12T05:00:00.000
Tempe,, , ,2024,6,12,6,14598.92,188.4,6333.93,4.33,130.15,23.79,4171,1042781,399,6364,1590703,608,363,90644,35,10898,2724128,52073,7.825,4,2024-06-12T06:00:00.000
Tempe,, , ,2024,6,12,7,15284.45,1103.28,6836.48,4.12,138.31,25.28,4367,1091747,417,6869,1716914,656,345,86302,33,11582,2894963,56159,7.7,4,2024-06-12T07:00:00.000
Tempe,, , ,2024,6,12,8,14439.92,2360.16,7280.34,4.35,140.99,25.77,4126,1031424,394,7315,1828385,699,364,91053,35,11805,2950862,59629,6.558,4,2024-06-12T08:00:00.000
Tempe,, , ,2024,6,12,9,16278.02,3505.21,7627.33,4.02,151.09,27.61,4651,1162717,444,7664,1915528,732,337,84104,32,12651,3162348,62581,6.9350000000000005,4,2024-06-12T09:00:00.000
Tempe,, , ,2024,6,12,10,16698.83,4259.22,7959.07,4.04,156.53,28.61,4771,1192774,456,7997,1998840,764,338,84587,32,13107,3276201,65276,6.756,4,2024-06-12T10:00:00.000
Tempe,, , ,2024,6,12,11,16714.45,4680.96,8199.77,4.35,159.78,29.2,4776,1193890,456,8239,2059290,787,364,91041,35,13379,3344221,67203,6.534,4,2024-06-12T11:00:00.000
Tempe,, , ,2024,6,12,12,18359.6,4776.49,8560.49,3.9699999999999998,169.35,30.95,5246,1311401,501,8602,2149881,822,333,83182,32,14180,3544464,70247,7.377,4,2024-06-12T12:00:00.000
Tempe,, , ,2024,6,12,13,16644.72,4743.7,8624.48,3.9,164.19,30.01,4756,1188909,454,8666,2165951,828,327,81686,31,13748,3436547,70594,6.461,4,2024-06-12T13:00:00.000
Tempe,, , ,2024,6,12,14,15595.53,4445.3,8698.86,4.14,161.74,29.56,4456,1113967,426,8741,2184632,835,347,86634,33,13543,3385233,71088,6.055,4,2024-06-12T14:00:00.000
Tempe,, , ,2024,6,12,15,16869.08,3855.81,8636.97,4.16,165.37,30.22,4820,1204934,460,8679,2169087,829,349,87116,33,13847,3461137,70715,7.065,4,2024-06-12T15:00:00.000
Tempe,, , ,2024,6,12,16,18011.95,2959.81,8896.06,4.04,172.25,31.48,5146,1286568,492,8939,2234157,854,338,84503,32,14423,3605228,72898,8.172,4,2024-06-12T16:00:00.000
Tempe,, , ,2024,6,12,17,15786.4,1826.21,8687.22,4.04,162.15,29.64,4510,1127600,431,8729,2181708,834,338,84592,32,13578,3393900,71013,7.5809999999999995,4,2024-06-12T17:00:00.000
Tempe,, , ,2024,6,12,18,17965.85,699.14,8640.34,3.93,168.91,30.87,5133,1283276,490,8682,2169935,829,329,82175,31,14144,3535386,70848,9.377,4,2024-06-12T18:00:00.000
Tempe,, , ,2024,6,12,19,15836.8,93.18,7692.07,4.3,150.65,27.53,4525,1131200,432,7729,1931785,738,360,90062,34,12614,3153047,63057,8.55,4,2024-06-12T19:00:00.000
Tempe,, , ,2024,6,12,20,17186.98,0.77,7284.06,4.11,150.16,27.45,4911,1227642,469,7319,1829318,699,344,86030,33,12574,3142990,59923,9.334,4,2024-06-12T20:00:00.000
Tempe,, , ,2024,6,12,21,14088,0,7247.44,4.22,139.26,25.45,4025,1006286,385,7282,1820122,696,354,88420,34,11661,2914828,59332,7.65,4,2024-06-12T21:00:00.000
Tempe,, , ,2024,6,12,22,14351.48,-0.02,6410.07,4.01,129.9,23.74,4100,1025106,392,6441,1609826,615,336,83981,32,10877,2718912,52659,7.792,4,2024-06-12T22:00:00.000
Tempe,, , ,2024,6,12,23,15141.6,-0.26,6481.49,3.88,133.33,24.37,4326,1081543,413,6513,1627762,622,325,81293,31,11164,2790598,53306,8.222,4,2024-06-12T23:00:00.000
Tempe,, , ,2024,6,13,0,13921.27,-0.39,6299.97,4.16,127.26,23.26,3978,994377,380,6330,1582173,605,349,87113,33,10656,2663663,51736,7.5600000000000005,5,2024-06-13T00:00:00.000
Tempe,, , ,2024,6,13,1,14825.68,-0.09,6042.32,4,127.09,23.23,4236,1058977,405,6071,1517468,580,335,83674,32,10642,2660119,49762,8.05,5,2024-06-13T01:00:00.000
Tempe,, , ,2024,6,13,2,14204.38,-0.11,5791.48,4.02,121.99,22.3,4058,1014599,388,5819,1454472,556,337,84203,32,10215,2553274,47696,7.714,5,2024-06-13T02:00:00.000
Tempe,, , ,2024,6,13,3,14986.38,-0.16,5469.55,4.02,120.79,22.08,4282,1070456,409,5496,1373623,525,337,84227,32,10115,2528305,45195,8.137,5,2024-06-13T03:00:00.000
Tempe,, , ,2024,6,13,4,13765.23,-0.18,5750.18,4.18,120.15,21.96,3933,983231,376,5778,1444100,552,350,87403,33,10060,2514734,47323,7.474,5,2024-06-13T04:00:00.000
Tempe,, , ,2024,6,13,5,13879.27,2.11,6380.38,4.03,127.95,23.39,3966,991377,379,6411,1602368,613,337,84312,32,10714,2678057,52376,7.536,5,2024-06-13T05:00:00.000
Tempe,, , ,2024,6,13,6,15293.25,217.4,6383.65,4.16,132.95,24.3,4370,1092375,417,6414,1603190,613,348,87054,33,11132,2782619,52538,8.186,5,2024-06-13T06:00:00.000
Tempe,, , ,2024,6,13,7,15459.25,515.14,6623.36,4.21,136.44,24.94,4417,1104233,422,6655,1663390,636,353,88130,34,11425,2855753,54471,8.117,5,2024-06-13T07:00:00.000
Tempe,, , ,2024,6,13,8,15069.8,2270.11,7021.85,4.1,139.78,25.55,4306,1076415,411,7056,1763467,674,343,85735,33,11704,2925617,57622,6.951,5,2024-06-13T08:00:00.000
Tempe,, , ,2024,6,13,9,16956.63,3255.27,7655.5,4.28,154,28.15,4845,1211188,463,7692,1922601,735,358,89562,34,12895,3223351,62872,7.439,5,2024-06-13T09:00:00.000
Tempe,, , ,2024,6,13,10,15885,3185.67,7904.74,3.69,152.75,27.92,4539,1134643,434,7943,1985196,759,309,77312,30,12791,3197151,64763,6.894,5,2024-06-13T10:00:00.000
Tempe,, , ,2024,6,13,11,14501.65,2542.21,8145.43,3.81,151.04,27.61,4143,1035833,396,8185,2045643,782,319,79834,31,12647,3161310,66556,6.496,5,2024-06-13T11:00:00.000
Tempe,, , ,2024,6,13,12,16241.35,860.75,8063.81,4.1,156.29,28.56,4640,1160097,443,8103,2025146,774,344,85897,33,13087,3271140,66070,8.350999999999999,5,2024-06-13T12:00:00.000
Tempe,, , ,2024,6,13,13,16530.43,780.44,7946.46,3.95,155.71,28.46,4723,1180745,451,7985,1995673,763,331,82609,32,13038,3259028,65159,8.551,5,2024-06-13T13:00:00.000
Tempe,, , ,2024,6,13,14,17812.3,2415.17,8117.44,3.92,162.1,29.63,5089,1272308,486,8157,2038614,779,328,81984,31,13574,3392906,66650,8.362,5,2024-06-13T14:00:00.000
Tempe,, , ,2024,6,13,15,18082.8,2892.02,8432.14,4.06,166.95,30.51,5167,1291629,494,8473,2117648,809,340,85002,32,13979,3494279,69193,8.249,5,2024-06-13T15:00:00.000
Tempe,, , ,2024,6,13,16,17755,1994.12,8503.92,4.06,166.69,30.47,5073,1268215,485,8545,2135674,816,340,84946,32,13958,3488834,69736,8.558,5,2024-06-13T16:00:00.000
Tempe,, , ,2024,6,13,17,13822.67,710.67,8303.62,3.91,150.72,27.55,3949,987334,377,8344,2085371,797,327,81820,31,12620,3154526,67756,7.12,5,2024-06-13T17:00:00.000
Tempe,, , ,2024,6,13,18,13632.35,283.34,7723.78,4.16,143.36,26.2,3895,973740,372,7761,1939751,741,348,87039,33,12004,3000530,63099,7.249,5,2024-06-13T18:00:00.000
Tempe,, , ,2024,6,13,19,16139.9,40.11,7572.16,3.96,149.9,27.4,4611,1152850,441,7609,1901672,727,331,82834,32,12551,3137357,62127,8.741,5,2024-06-13T19:00:00.000
Tempe,, , ,2024,6,13,20,16671.15,0.27,7135.6,4.02,146.53,26.78,4763,1190797,455,7170,1792034,685,336,84043,32,12269,3066874,58685,9.052,5,2024-06-13T20:00:00.000
Tempe,, , ,2024,6,13,21,14965.55,0.01,6932.38,4.25,138.5,25.31,4276,1068968,409,6966,1740998,666,356,88911,34,11597,2898877,56896,8.126,5,2024-06-13T21:00:00.000
Tempe,, , ,2024,6,13,22,16031.83,-0.23,6581.8,3.83,137.52,25.13,4581,1145131,438,6613,1652954,632,321,80187,31,11515,2878272,54194,8.705,5,2024-06-13T22:00:00.000
Tempe,, , ,2024,6,13,23,14900.8,-0.07,6567.75,3.87,133.53,24.4,4257,1064343,407,6599,1649426,631,324,81004,31,11181,2794773,53973,8.092,5,2024-06-13T23:00:00.000
Tempe,, , ,2024,6,14,0,14638.3,-0.09,6384.76,4.08,130.65,23.88,4182,1045593,400,6416,1603468,613,342,85404,33,10940,2734465,52484,7.949,6,2024-06-14T00:00:00.000
Tempe,, , ,2024,6,14,1,15609.38,-0.11,6099.27,4.03,130.49,23.85,4460,1114956,426,6129,1531770,586,338,84435,32,10926,2731161,50293,8.477,6,2024-06-14T01:00:00.000
Tempe,, , ,2024,6,14,2,15177.05,-0.07,5935.41,3.9699999999999998,126.98,23.21,4336,1084075,414,5964,1490619,570,332,82998,32,10632,2657692,48940,8.242,6,2024-06-14T02:00:00.000
Tempe,, , ,2024,6,14,3,15087.88,-0.21,5762.86,4.12,124.75,22.8,4311,1077706,412,5791,1447285,553,345,86172,33,10446,2611162,47552,8.193,6,2024-06-14T03:00:00.000
Tempe,, , ,2024,6,14,4,15198.7,-0.14,5596.69,3.71,122.73,22.43,4342,1085622,415,5624,1405551,537,310,77590,30,10277,2568763,46233,8.253,6,2024-06-14T04:00:00.000
Tempe,, , ,2024,6,14,5,14134.77,2.48,5823.79,3.79,121.91,22.28,4039,1009627,386,5852,1462587,559,318,79408,30,10208,2551622,47947,7.673,6,2024-06-14T05:00:00.000
Tempe,, , ,2024,6,14,6,15570.05,187.12,5950.31,3.83,128.36,23.46,4449,1112147,425,5979,1494360,571,320,80064,31,10748,2686571,49097,8.354,6,2024-06-14T06:00:00.000
Tempe,, , ,2024,6,14,7,15016.75,1102.04,6384.15,3.98,131.83,24.09,4291,1072625,410,6415,1603315,613,333,83293,32,11039,2759233,52515,7.557,6,2024-06-14T07:00:00.000
Tempe,, , ,2024,6,14,8,15446.65,2397.38,7035.78,3.9,141.04,25.78,4413,1103333,422,7070,1766966,675,327,81643,31,11810,2951942,57769,7.085,6,2024-06-14T08:00:00.000
Tempe,, , ,2024,6,14,9,15725.27,3501.57,7409.39,3.99,146.56,26.79,4493,1123234,429,7445,1860793,711,334,83564,32,12272,3067591,60785,6.638,6,2024-06-14T09:00:00.000
Tempe,, , ,2024,6,14,10,17312.93,4285.79,7604.93,4.14,154.48,28.23,4947,1236638,473,7642,1909903,730,347,86716,33,12935,3233257,62502,7.073,6,2024-06-14T10:00:00.000
Tempe,, , ,2024,6,14,11,17630.25,4724.6,7810.7,3.9,157.78,28.84,5037,1259304,481,7848,1961580,750,326,81516,31,13212,3302400,64178,7.008,6,2024-06-14T11:00:00.000
Tempe,, , ,2024,6,14,12,17857.75,4927.27,7948.27,4.1,160.41,29.32,5102,1275554,487,7987,1996129,763,343,85718,33,13432,3357401,65301,7.021,6,2024-06-14T12:00:00.000
Tempe,, , ,2024,6,14,13,18009.93,4886.56,7970.87,3.98,161.08,29.44,5146,1286424,492,8009,2001804,765,333,83197,32,13488,3371424,65496,7.123,6,2024-06-14T13:00:00.000
Tempe,, , ,2024,6,14,14,18166.15,4555.94,8154.67,3.99,163.83,29.94,5190,1297583,496,8194,2047965,783,334,83500,32,13718,3429048,66981,7.39,6,2024-06-14T14:00:00.000
Tempe,, , ,2024,6,14,15,18151.07,3990.93,8220.15,4.28,164.86,30.13,5186,1296506,495,8260,2064409,789,359,89624,34,13804,3450539,67504,7.689,6,2024-06-14T15:00:00.000
Tempe,, , ,2024,6,14,16,16361.25,3096.61,8288.32,4.13,159.42,29.14,4675,1168661,447,8328,2081528,796,346,86516,33,13349,3336705,67877,7.201,6,2024-06-14T16:00:00.000
Tempe,, , ,2024,6,14,17,17015.13,1903.72,8328.51,4.16,162.16,29.64,4861,1215367,464,8369,2091623,800,348,87058,33,13578,3394048,68262,8.206,6,2024-06-14T17:00:00.000
Tempe,, , ,2024,6,14,18,16328.3,711.97,8264.68,4.31,159.2,29.1,4665,1166308,446,8304,2075592,793,361,90117,34,13330,3332017,67685,8.478,6,2024-06-14T18:00:00.000
